time,edge,vehicles,speed,waiting,halting,ns_green,ew_green,tls_mode
1803,N2C,9,5.5619,41.0,4,28,32,adaptive
1803,S2C,9,5.5739,44.0,4,28,32,adaptive
1803,E2C,23,2.1608,797.0,19,28,32,adaptive
1803,W2C,24,1.6274,874.0,21,28,32,adaptive
1804,N2C,9,5.4069,46.0,5,28,32,adaptive
1804,S2C,9,5.3316,49.0,5,28,32,adaptive
1804,E2C,23,1.8631,816.0,19,28,32,adaptive
1804,W2C,24,1.5821,895.0,21,28,32,adaptive
1805,N2C,9,4.8239,51.0,5,28,32,adaptive
1805,S2C,9,4.7866,54.0,5,28,32,adaptive
1805,E2C,23,1.494,835.0,19,28,32,adaptive
1805,W2C,24,1.4481,916.0,21,28,32,adaptive
1806,N2C,10,5.3891,56.0,5,28,32,adaptive
1806,S2C,10,5.6135,59.0,5,28,32,adaptive
1806,E2C,24,1.6821,855.0,20,28,32,adaptive
1806,W2C,25,1.7351,937.0,21,28,32,adaptive
1807,N2C,10,5.1817,61.0,5,28,32,adaptive
1807,S2C,10,5.037,64.0,5,28,32,adaptive
1807,E2C,24,1.6351,875.0,20,28,32,adaptive
1807,W2C,25,1.5739,958.0,21,28,32,adaptive
1808,N2C,10,4.5466,66.0,5,28,32,adaptive
1808,S2C,10,4.9986,70.0,6,28,32,adaptive
1808,E2C,24,1.5633,895.0,20,28,32,adaptive
1808,W2C,25,1.5536,979.0,21,28,32,adaptive
1809,N2C,10,4.0457,72.0,6,28,32,adaptive
1809,S2C,10,4.6526,76.0,6,28,32,adaptive
1809,E2C,24,1.4303,916.0,21,28,32,adaptive
1809,W2C,25,1.3269,1001.0,22,28,32,adaptive
1810,N2C,11,4.421,78.0,6,28,32,adaptive
1810,S2C,11,5.0818,82.0,6,28,32,adaptive
1810,E2C,25,1.7202,937.0,21,28,32,adaptive
1810,W2C,26,1.6001,1023.0,22,28,32,adaptive
1811,N2C,11,4.4425,84.0,6,28,32,adaptive
1811,S2C,11,4.7663,88.0,6,28,32,adaptive
1811,E2C,23,1.6695,789.0,19,28,32,adaptive
1811,W2C,24,1.5086,867.0,20,28,32,adaptive
1812,N2C,11,4.2976,91.0,7,28,32,adaptive
1812,S2C,11,4.7573,94.0,6,28,32,adaptive
1812,E2C,23,1.592,653.0,17,28,32,adaptive
1812,W2C,24,1.6248,725.0,19,28,32,adaptive
1813,N2C,11,4.1291,98.0,7,28,32,adaptive
1813,S2C,11,4.6242,101.0,7,28,32,adaptive
1813,E2C,23,1.6332,527.0,16,28,32,adaptive
1813,W2C,24,1.764,595.0,17,28,32,adaptive
1814,N2C,11,3.7135,105.0,7,28,32,adaptive
1814,S2C,11,4.2546,108.0,7,28,32,adaptive
1814,E2C,22,1.635,416.0,14,28,32,adaptive
1814,W2C,22,1.6404,477.0,15,28,32,adaptive
1815,N2C,12,4.0632,112.0,7,28,32,adaptive
1815,S2C,12,4.6705,115.0,7,28,32,adaptive
1815,E2C,22,2.095,317.0,12,28,32,adaptive
1815,W2C,23,2.2404,370.0,13,28,32,adaptive
1816,N2C,12,3.789,119.0,7,28,32,adaptive
1816,S2C,12,4.3687,122.0,7,28,32,adaptive
1816,E2C,22,2.5378,230.0,10,28,32,adaptive
1816,W2C,23,2.5512,279.0,12,28,32,adaptive
1817,N2C,12,3.9894,126.0,7,28,32,adaptive
1817,S2C,12,4.3058,129.0,7,28,32,adaptive
1817,E2C,20,2.7596,157.0,9,28,32,adaptive
1817,W2C,21,2.7123,203.0,10,28,32,adaptive
1818,N2C,12,3.8465,134.0,8,28,32,adaptive
1818,S2C,12,3.9558,137.0,8,28,32,adaptive
1818,E2C,20,3.2975,98.0,7,28,32,adaptive
1818,W2C,20,2.8463,136.0,8,28,32,adaptive
1819,N2C,13,4.5513,142.0,8,28,32,adaptive
1819,S2C,13,4.3865,145.0,8,28,32,adaptive
1819,E2C,19,3.9072,84.0,6,28,32,adaptive
1819,W2C,20,3.5835,84.0,6,28,32,adaptive
1820,N2C,13,4.575,150.0,8,28,32,adaptive
1820,S2C,13,4.0915,153.0,8,28,32,adaptive
1820,E2C,19,4.4144,45.0,4,28,32,adaptive
1820,W2C,19,3.888,44.0,4,28,32,adaptive
1821,N2C,13,4.68,158.0,8,28,32,adaptive
1821,S2C,13,3.9719,161.0,8,28,32,adaptive
1821,E2C,17,4.4746,18.0,2,28,32,adaptive
1821,W2C,18,4.2631,35.0,3,28,32,adaptive
1822,N2C,13,4.0601,166.0,8,28,32,adaptive
1822,S2C,13,3.5776,170.0,9,28,32,adaptive
1822,E2C,17,5.3591,6.0,1,28,32,adaptive
1822,W2C,17,4.7523,12.0,2,28,32,adaptive
1823,N2C,13,3.3455,174.0,8,28,32,adaptive
1823,S2C,13,3.3168,179.0,9,28,32,adaptive
1823,E2C,15,5.4517,0.0,0,28,32,adaptive
1823,W2C,16,5.4467,2.0,1,28,32,adaptive
1824,N2C,14,3.8291,182.0,8,28,32,adaptive
1824,S2C,14,3.8467,188.0,9,28,32,adaptive
1824,E2C,16,6.7225,0.0,0,28,32,adaptive
1824,W2C,16,6.3948,0.0,0,28,32,adaptive
1825,N2C,14,3.4321,191.0,9,28,32,adaptive
1825,S2C,14,3.446,198.0,10,28,32,adaptive
1825,E2C,14,6.8572,0.0,0,28,32,adaptive
1825,W2C,15,6.8455,0.0,0,28,32,adaptive
1826,N2C,14,3.1208,201.0,10,28,32,adaptive
1826,S2C,14,3.1828,208.0,10,28,32,adaptive
1826,E2C,14,8.1737,0.0,0,28,32,adaptive
1826,W2C,14,7.4684,0.0,0,28,32,adaptive
1827,N2C,14,2.8048,211.0,10,28,32,adaptive
1827,S2C,14,2.9538,218.0,10,28,32,adaptive
1827,E2C,12,8.9803,0.0,0,28,32,adaptive
1827,W2C,13,8.2178,0.0,0,28,32,adaptive
1828,N2C,15,3.4018,221.0,10,28,32,adaptive
1828,S2C,15,3.5882,228.0,10,28,32,adaptive
1828,E2C,12,9.7383,0.0,0,28,32,adaptive
1828,W2C,12,9.0012,0.0,0,28,32,adaptive
1829,N2C,15,3.4216,231.0,10,28,32,adaptive
1829,S2C,15,3.4785,239.0,11,28,32,adaptive
1829,E2C,11,10.3096,0.0,0,28,32,adaptive
1829,W2C,12,9.84,0.0,0,28,32,adaptive
1830,N2C,15,3.3947,242.0,11,28,32,adaptive
1830,S2C,15,3.1551,250.0,11,28,32,adaptive
1830,E2C,10,10.8749,0.0,0,28,32,adaptive
1830,W2C,10,10.4106,0.0,0,28,32,adaptive
1831,N2C,15,3.3796,253.0,11,28,32,adaptive
1831,S2C,15,2.8802,261.0,11,28,32,adaptive
1831,E2C,9,11.3092,0.0,0,28,32,adaptive
1831,W2C,10,11.4383,0.0,0,28,32,adaptive
1832,N2C,15,3.3673,264.0,11,28,32,adaptive
1832,S2C,15,2.7121,272.0,11,28,32,adaptive
1832,E2C,7,11.4967,0.0,0,28,32,adaptive
1832,W2C,8,11.9596,0.0,0,28,32,adaptive
1833,N2C,16,3.6055,275.0,11,28,32,adaptive
1833,S2C,16,3.1151,283.0,11,28,32,adaptive
1833,E2C,8,11.8435,0.0,0,28,32,adaptive
1833,W2C,8,12.5322,0.0,0,28,32,adaptive
1834,N2C,16,3.0054,286.0,11,28,32,adaptive
1834,S2C,16,2.8004,295.0,12,28,32,adaptive
1834,E2C,6,11.9336,0.0,0,28,32,adaptive
1834,W2C,7,12.5121,0.0,0,28,32,adaptive
1835,N2C,16,2.5895,297.0,11,28,32,adaptive
1835,S2C,16,2.6146,307.0,12,28,32,adaptive
1835,E2C,6,12.0192,0.0,0,28,32,adaptive
1835,W2C,7,12.6001,0.0,0,28,32,adaptive
1836,N2C,16,2.4541,309.0,12,28,32,adaptive
1836,S2C,16,2.3622,319.0,12,28,32,adaptive
1836,E2C,5,12.2129,0.0,0,28,32,adaptive
1836,W2C,5,12.4683,0.0,0,28,32,adaptive
1837,N2C,17,3.0075,322.0,13,28,32,adaptive
1837,S2C,17,3.1098,332.0,13,28,32,adaptive
1837,E2C,5,12.2119,0.0,0,28,32,adaptive
1837,W2C,6,12.7586,0.0,0,28,32,adaptive
1838,N2C,17,2.7398,335.0,13,28,32,adaptive
1838,S2C,17,2.8978,345.0,13,28,32,adaptive
1838,E2C,4,12.6648,0.0,0,28,32,adaptive
1838,W2C,4,12.9418,0.0,0,28,32,adaptive
1839,N2C,17,2.5643,348.0,13,28,32,adaptive
1839,S2C,17,2.6675,358.0,13,28,32,adaptive
1839,E2C,4,12.6443,0.0,0,28,32,adaptive
1839,W2C,4,13.2333,0.0,0,28,32,adaptive
1840,N2C,17,2.3284,361.0,13,28,32,adaptive
1840,S2C,17,2.4399,371.0,13,28,32,adaptive
1840,E2C,4,12.9336,0.0,0,28,32,adaptive
1840,W2C,4,13.1822,0.0,0,28,32,adaptive
1841,N2C,17,2.2391,374.0,13,28,32,adaptive
1841,S2C,17,2.3291,384.0,13,28,32,adaptive
1841,E2C,4,12.4353,0.0,0,28,32,adaptive
1841,W2C,4,12.8446,0.0,0,28,32,adaptive
1842,N2C,18,2.549,388.0,14,28,32,adaptive
1842,S2C,18,2.7729,397.0,13,28,32,adaptive
1842,E2C,5,11.7267,0.0,0,28,32,adaptive
1842,W2C,5,12.1187,0.0,0,28,32,adaptive
1843,N2C,18,2.2939,402.0,14,28,32,adaptive
1843,S2C,18,2.4959,411.0,14,28,32,adaptive
1843,E2C,5,10.5841,0.0,0,28,32,adaptive
1843,W2C,5,11.2554,0.0,0,28,32,adaptive
1844,N2C,16,2.3224,305.0,12,28,32,adaptive
1844,S2C,16,2.6171,314.0,12,28,32,adaptive
1844,E2C,5,9.9329,0.0,0,28,32,adaptive
1844,W2C,5,10.3726,1.0,1,28,32,adaptive
1845,N2C,16,2.4834,221.0,10,28,32,adaptive
1845,S2C,16,2.6206,227.0,10,28,32,adaptive
1845,E2C,5,10.3166,0.0,0,28,32,adaptive
1845,W2C,5,10.2156,2.0,1,28,32,adaptive
1846,N2C,17,3.5152,151.0,9,28,32,adaptive
1846,S2C,17,3.7455,156.0,9,28,32,adaptive
1846,E2C,6,10.3157,1.0,1,28,32,adaptive
1846,W2C,6,10.207,3.0,1,28,32,adaptive
1847,N2C,16,3.8644,94.0,7,28,32,adaptive
1847,S2C,15,3.9857,100.0,7,28,32,adaptive
1847,E2C,6,10.4047,2.0,1,28,32,adaptive
1847,W2C,6,9.389,4.0,1,28,32,adaptive
1848,N2C,15,4.1549,54.0,5,32,28,adaptive
1848,S2C,15,4.3629,56.0,5,32,28,adaptive
1848,E2C,6,10.1579,3.0,1,32,28,adaptive
1848,W2C,6,9.1288,5.0,1,32,28,adaptive
1849,N2C,14,4.4375,25.0,3,32,28,adaptive
1849,S2C,13,4.55,24.0,3,32,28,adaptive
1849,E2C,6,10.2301,4.0,1,32,28,adaptive
1849,W2C,6,8.7624,6.0,1,32,28,adaptive
1850,N2C,13,4.7135,5.0,1,32,28,adaptive
1850,S2C,13,5.0495,5.0,1,32,28,adaptive
1850,E2C,6,8.7783,5.0,1,32,28,adaptive
1850,W2C,6,8.0278,8.0,2,32,28,adaptive
1851,N2C,14,5.7491,0.0,0,32,28,adaptive
1851,S2C,12,6.012,0.0,0,32,28,adaptive
1851,E2C,7,8.4103,6.0,1,32,28,adaptive
1851,W2C,7,8.199,10.0,2,32,28,adaptive
1852,N2C,12,6.1416,0.0,0,32,28,adaptive
1852,S2C,12,6.6983,0.0,0,32,28,adaptive
1852,E2C,7,7.6202,7.0,1,32,28,adaptive
1852,W2C,7,7.2862,12.0,2,32,28,adaptive
1853,N2C,12,7.0854,0.0,0,32,28,adaptive
1853,S2C,10,7.5441,0.0,0,32,28,adaptive
1853,E2C,7,7.4888,8.0,1,32,28,adaptive
1853,W2C,7,7.4911,15.0,3,32,28,adaptive
1854,N2C,10,7.5896,0.0,0,32,28,adaptive
1854,S2C,10,8.4509,0.0,0,32,28,adaptive
1854,E2C,7,6.84,11.0,3,32,28,adaptive
1854,W2C,7,6.9252,18.0,3,32,28,adaptive
1855,N2C,11,8.9023,0.0,0,32,28,adaptive
1855,S2C,9,9.6075,0.0,0,32,28,adaptive
1855,E2C,8,6.9273,14.0,3,32,28,adaptive
1855,W2C,7,6.3709,21.0,3,32,28,adaptive
1856,N2C,9,9.3167,0.0,0,32,28,adaptive
1856,S2C,9,10.332,0.0,0,32,28,adaptive
1856,E2C,8,6.4913,17.0,3,32,28,adaptive
1856,W2C,8,6.5816,24.0,3,32,28,adaptive
1857,N2C,8,10.1143,0.0,0,32,28,adaptive
1857,S2C,7,10.9928,0.0,0,32,28,adaptive
1857,E2C,8,6.4596,21.0,4,32,28,adaptive
1857,W2C,8,6.2891,27.0,3,32,28,adaptive
1858,N2C,7,11.1709,0.0,0,32,28,adaptive
1858,S2C,7,11.9149,0.0,0,32,28,adaptive
1858,E2C,8,6.2348,25.0,4,32,28,adaptive
1858,W2C,8,6.3058,31.0,4,32,28,adaptive
1859,N2C,6,11.8383,0.0,0,32,28,adaptive
1859,S2C,5,12.7481,0.0,0,32,28,adaptive
1859,E2C,8,5.6174,29.0,4,32,28,adaptive
1859,W2C,8,5.7471,35.0,4,32,28,adaptive
1860,N2C,6,12.1218,0.0,0,32,28,adaptive
1860,S2C,6,12.9048,0.0,0,32,28,adaptive
1860,E2C,9,5.9784,33.0,4,32,28,adaptive
1860,W2C,9,5.9692,39.0,4,32,28,adaptive
1861,N2C,4,12.3153,0.0,0,32,28,adaptive
1861,S2C,4,12.8731,0.0,0,32,28,adaptive
1861,E2C,9,5.7465,37.0,4,32,28,adaptive
1861,W2C,9,5.6717,43.0,4,32,28,adaptive
1862,N2C,4,12.058,0.0,0,32,28,adaptive
1862,S2C,4,13.0247,0.0,0,32,28,adaptive
1862,E2C,9,5.7075,41.0,4,32,28,adaptive
1862,W2C,9,5.5312,47.0,4,32,28,adaptive
1863,N2C,4,12.3886,0.0,0,32,28,adaptive
1863,S2C,4,13.3453,0.0,0,32,28,adaptive
1863,E2C,9,5.6642,46.0,5,32,28,adaptive
1863,W2C,9,5.065,52.0,5,32,28,adaptive
1864,N2C,4,12.2307,0.0,0,32,28,adaptive
1864,S2C,4,13.0461,0.0,0,32,28,adaptive
1864,E2C,10,5.9463,51.0,5,32,28,adaptive
1864,W2C,10,5.4269,57.0,5,32,28,adaptive
1865,N2C,4,11.7486,0.0,0,32,28,adaptive
1865,S2C,4,12.547,0.0,0,32,28,adaptive
1865,E2C,10,5.9384,56.0,5,32,28,adaptive
1865,W2C,10,5.1181,62.0,5,32,28,adaptive
1866,N2C,4,12.1314,0.0,0,32,28,adaptive
1866,S2C,4,12.7904,0.0,0,32,28,adaptive
1866,E2C,10,5.7069,61.0,5,32,28,adaptive
1866,W2C,10,5.0136,67.0,5,32,28,adaptive
1867,N2C,4,11.8035,0.0,0,32,28,adaptive
1867,S2C,4,13.0089,0.0,0,32,28,adaptive
1867,E2C,10,4.8866,67.0,6,32,28,adaptive
1867,W2C,10,4.9975,73.0,6,32,28,adaptive
1868,N2C,4,11.9405,0.0,0,32,28,adaptive
1868,S2C,4,12.7518,0.0,0,32,28,adaptive
1868,E2C,10,4.5116,73.0,6,32,28,adaptive
1868,W2C,10,4.9926,79.0,6,32,28,adaptive
1869,N2C,5,11.693,0.0,0,32,28,adaptive
1869,S2C,3,12.4437,0.0,0,32,28,adaptive
1869,E2C,11,4.6751,79.0,6,32,28,adaptive
1869,W2C,11,5.5873,85.0,6,32,28,adaptive
1870,N2C,5,11.7713,0.0,0,32,28,adaptive
1870,S2C,4,12.9665,0.0,0,32,28,adaptive
1870,E2C,11,4.3925,85.0,6,32,28,adaptive
1870,W2C,11,5.2787,91.0,6,32,28,adaptive
1871,N2C,5,11.8907,0.0,0,32,28,adaptive
1871,S2C,4,12.4843,0.0,0,32,28,adaptive
1871,E2C,11,4.0304,92.0,7,32,28,adaptive
1871,W2C,11,4.8298,97.0,6,32,28,adaptive
1872,N2C,5,11.6297,0.0,0,32,28,adaptive
1872,S2C,4,12.8277,0.0,0,32,28,adaptive
1872,E2C,11,3.7779,99.0,7,32,28,adaptive
1872,W2C,11,4.3988,103.0,6,32,28,adaptive
1873,N2C,4,12.1755,0.0,0,32,28,adaptive
1873,S2C,4,12.6242,0.0,0,32,28,adaptive
1873,E2C,12,4.3494,106.0,7,32,28,adaptive
1873,W2C,12,4.6612,110.0,7,32,28,adaptive
1874,N2C,4,12.1244,0.0,0,32,28,adaptive
1874,S2C,4,12.9424,0.0,0,32,28,adaptive
1874,E2C,12,4.0861,113.0,7,32,28,adaptive
1874,W2C,12,4.3726,117.0,7,32,28,adaptive
1875,N2C,4,11.6365,0.0,0,32,28,adaptive
1875,S2C,4,12.4543,0.0,0,32,28,adaptive
1875,E2C,12,3.8737,121.0,8,32,28,adaptive
1875,W2C,12,4.1647,125.0,8,32,28,adaptive
1876,N2C,4,11.6369,0.0,0,32,28,adaptive
1876,S2C,4,12.8334,0.0,0,32,28,adaptive
1876,E2C,12,3.5917,129.0,8,32,28,adaptive
1876,W2C,12,3.7481,133.0,8,32,28,adaptive
1877,N2C,4,11.7875,0.0,0,32,28,adaptive
1877,S2C,4,12.7759,0.0,0,32,28,adaptive
1877,E2C,12,3.1208,137.0,8,32,28,adaptive
1877,W2C,12,3.5076,141.0,8,32,28,adaptive
1878,N2C,5,12.172,0.0,0,32,28,adaptive
1878,S2C,5,12.91,0.0,0,32,28,adaptive
1878,E2C,13,3.7195,145.0,8,32,28,adaptive
1878,W2C,13,3.9238,149.0,8,32,28,adaptive
1879,N2C,5,12.1796,0.0,0,32,28,adaptive
1879,S2C,4,12.6588,0.0,0,32,28,adaptive
1879,E2C,13,3.3749,154.0,9,32,28,adaptive
1879,W2C,13,3.8419,158.0,9,32,28,adaptive
1880,N2C,5,12.4833,0.0,0,32,28,adaptive
1880,S2C,4,12.8259,0.0,0,32,28,adaptive
1880,E2C,13,3.1449,163.0,9,32,28,adaptive
1880,W2C,13,3.676,167.0,9,32,28,adaptive
1881,N2C,4,12.3553,0.0,0,32,28,adaptive
1881,S2C,4,12.7366,0.0,0,32,28,adaptive
1881,E2C,13,2.8611,172.0,9,32,28,adaptive
1881,W2C,13,3.373,176.0,9,32,28,adaptive
1882,N2C,5,12.5784,0.0,0,32,28,adaptive
1882,S2C,5,12.5337,0.0,0,32,28,adaptive
1882,E2C,14,3.4326,181.0,9,32,28,adaptive
1882,W2C,14,3.7052,185.0,9,32,28,adaptive
1883,N2C,5,11.8805,0.0,0,32,28,adaptive
1883,S2C,5,12.0765,0.0,0,32,28,adaptive
1883,E2C,14,3.4913,190.0,9,32,28,adaptive
1883,W2C,14,3.531,194.0,9,32,28,adaptive
1884,N2C,5,11.128,0.0,0,32,28,adaptive
1884,S2C,5,11.0495,0.0,0,32,28,adaptive
1884,E2C,12,3.8942,129.0,7,32,28,adaptive
1884,W2C,12,3.7345,128.0,8,32,28,adaptive
1885,N2C,5,10.3372,0.0,0,32,28,adaptive
1885,S2C,5,10.3557,1.0,1,32,28,adaptive
1885,E2C,12,4.1432,76.0,6,32,28,adaptive
1885,W2C,12,3.5383,75.0,6,32,28,adaptive
1886,N2C,5,10.0915,0.0,0,32,28,adaptive
1886,S2C,5,10.3455,2.0,1,32,28,adaptive
1886,E2C,12,4.5998,38.0,4,32,28,adaptive
1886,W2C,12,3.8088,37.0,4,32,28,adaptive
1887,N2C,6,10.3588,1.0,1,32,28,adaptive
1887,S2C,6,10.5829,3.0,1,32,28,adaptive
1887,E2C,11,6.0425,12.0,2,32,28,adaptive
1887,W2C,11,5.3932,13.0,2,32,28,adaptive
1888,N2C,6,9.7759,2.0,1,32,28,adaptive
1888,S2C,6,10.491,4.0,1,32,28,adaptive
1888,E2C,11,6.2581,0.0,0,32,28,adaptive
1888,W2C,11,5.5962,1.0,1,32,28,adaptive
1889,N2C,6,10.0233,3.0,1,32,28,adaptive
1889,S2C,6,9.5471,5.0,1,32,28,adaptive
1889,E2C,11,6.8147,0.0,0,32,28,adaptive
1889,W2C,10,6.1669,0.0,0,32,28,adaptive
1890,N2C,6,9.002,4.0,1,32,28,adaptive
1890,S2C,6,8.218,6.0,1,32,28,adaptive
1890,E2C,9,7.4162,0.0,0,32,28,adaptive
1890,W2C,9,6.8503,0.0,0,32,28,adaptive
1891,N2C,7,8.5846,5.0,1,32,28,adaptive
1891,S2C,7,8.271,7.0,1,32,28,adaptive
1891,E2C,10,8.6738,0.0,0,32,28,adaptive
1891,W2C,9,8.7221,0.0,0,32,28,adaptive
1892,N2C,7,7.3777,6.0,1,32,28,adaptive
1892,S2C,7,7.6968,8.0,1,32,28,adaptive
1892,E2C,8,9.3336,0.0,0,32,28,adaptive
1892,W2C,8,9.53,0.0,0,32,28,adaptive
1893,N2C,7,7.1771,7.0,1,32,28,adaptive
1893,S2C,7,7.3999,10.0,2,32,28,adaptive
1893,E2C,8,10.1681,0.0,0,32,28,adaptive
1893,W2C,7,10.4042,0.0,0,32,28,adaptive
1894,N2C,7,6.7735,9.0,2,32,28,adaptive
1894,S2C,7,7.2116,13.0,3,32,28,adaptive
1894,E2C,6,11.2633,0.0,0,32,28,adaptive
1894,W2C,6,11.0749,0.0,0,32,28,adaptive
1895,N2C,7,6.456,12.0,3,32,28,adaptive
1895,S2C,7,7.2184,16.0,3,32,28,adaptive
1895,E2C,6,11.7434,0.0,0,32,28,adaptive
1895,W2C,5,11.6948,0.0,0,32,28,adaptive
1896,N2C,8,6.7764,15.0,3,32,28,adaptive
1896,S2C,8,7.4137,19.0,3,32,28,adaptive
1896,E2C,5,13.1526,0.0,0,32,28,adaptive
1896,W2C,5,12.2162,0.0,0,32,28,adaptive
1897,N2C,8,6.3094,18.0,3,32,28,adaptive
1897,S2C,8,6.9037,22.0,3,32,28,adaptive
1897,E2C,5,12.7777,0.0,0,32,28,adaptive
1897,W2C,5,12.3593,0.0,0,32,28,adaptive
1898,N2C,8,6.0818,22.0,4,32,28,adaptive
1898,S2C,8,6.4565,25.0,3,32,28,adaptive
1898,E2C,5,12.6031,0.0,0,32,28,adaptive
1898,W2C,5,12.3646,0.0,0,32,28,adaptive
1899,N2C,8,5.8462,26.0,4,32,28,adaptive
1899,S2C,8,6.2073,29.0,4,32,28,adaptive
1899,E2C,4,13.1309,0.0,0,32,28,adaptive
1899,W2C,4,12.407,0.0,0,32,28,adaptive
1900,N2C,9,6.2401,30.0,4,32,28,adaptive
1900,S2C,9,6.3592,33.0,4,32,28,adaptive
1900,E2C,5,13.3602,0.0,0,32,28,adaptive
1900,W2C,5,12.9283,0.0,0,32,28,adaptive
1901,N2C,9,5.8966,34.0,4,32,28,adaptive
1901,S2C,9,5.8944,37.0,4,32,28,adaptive
1901,E2C,4,13.3592,0.0,0,32,28,adaptive
1901,W2C,5,12.3679,0.0,0,32,28,adaptive
1902,N2C,9,5.5232,38.0,4,32,28,adaptive
1902,S2C,9,5.6739,41.0,4,32,28,adaptive
1902,E2C,4,13.009,0.0,0,32,28,adaptive
1902,W2C,4,12.7908,0.0,0,32,28,adaptive
1903,N2C,9,5.5019,43.0,5,32,28,adaptive
1903,S2C,9,5.6531,45.0,4,32,28,adaptive
1903,E2C,4,13.2037,0.0,0,32,28,adaptive
1903,W2C,4,12.4649,0.0,0,32,28,adaptive
1904,N2C,9,5.5803,48.0,5,32,28,adaptive
1904,S2C,9,5.3128,49.0,4,32,28,adaptive
1904,E2C,4,13.4756,0.0,0,32,28,adaptive
1904,W2C,4,12.2492,0.0,0,32,28,adaptive
1905,N2C,10,6.381,53.0,5,32,28,adaptive
1905,S2C,10,5.7759,54.0,5,32,28,adaptive
1905,E2C,4,13.4172,0.0,0,32,28,adaptive
1905,W2C,4,13.0124,0.0,0,32,28,adaptive
1906,N2C,10,6.3129,58.0,5,32,28,adaptive
1906,S2C,10,5.2396,59.0,5,32,28,adaptive
1906,E2C,4,13.0313,0.0,0,32,28,adaptive
1906,W2C,4,12.5311,0.0,0,32,28,adaptive
1907,N2C,10,6.0029,63.0,5,32,28,adaptive
1907,S2C,10,4.5704,65.0,6,32,28,adaptive
1907,E2C,4,13.2019,0.0,0,32,28,adaptive
1907,W2C,4,12.7374,0.0,0,32,28,adaptive
1908,N2C,10,5.312,68.0,5,32,28,adaptive
1908,S2C,10,4.1784,71.0,6,32,28,adaptive
1908,E2C,4,13.6066,0.0,0,32,28,adaptive
1908,W2C,4,12.4864,0.0,0,32,28,adaptive
1909,N2C,11,5.2442,73.0,5,32,28,adaptive
1909,S2C,11,4.7375,77.0,6,32,28,adaptive
1909,E2C,3,13.391,0.0,0,32,28,adaptive
1909,W2C,5,12.8373,0.0,0,32,28,adaptive
1910,N2C,11,4.6588,79.0,6,32,28,adaptive
1910,S2C,11,4.5664,84.0,7,32,28,adaptive
1910,E2C,4,13.4565,0.0,0,32,28,adaptive
1910,W2C,4,13.239,0.0,0,32,28,adaptive
1911,N2C,11,4.6662,86.0,7,32,28,adaptive
1911,S2C,11,4.5672,91.0,7,32,28,adaptive
1911,E2C,4,13.1171,0.0,0,32,28,adaptive
1911,W2C,4,13.069,0.0,0,32,28,adaptive
1912,N2C,11,4.4444,93.0,7,32,28,adaptive
1912,S2C,11,4.2028,98.0,7,32,28,adaptive
1912,E2C,4,13.1154,0.0,0,32,28,adaptive
1912,W2C,4,13.2201,0.0,0,32,28,adaptive
1913,N2C,11,4.0252,100.0,7,32,28,adaptive
1913,S2C,11,3.9322,105.0,7,32,28,adaptive
1913,E2C,4,13.2287,0.0,0,32,28,adaptive
1913,W2C,4,12.6185,0.0,0,32,28,adaptive
1914,N2C,12,4.4439,107.0,7,35,25,adaptive
1914,S2C,12,4.2845,112.0,7,35,25,adaptive
1914,E2C,4,12.843,0.0,0,35,25,adaptive
1914,W2C,5,13.0399,0.0,0,35,25,adaptive
1915,N2C,12,4.051,114.0,7,35,25,adaptive
1915,S2C,12,4.1135,120.0,8,35,25,adaptive
1915,E2C,4,12.935,0.0,0,35,25,adaptive
1915,W2C,5,12.6762,0.0,0,35,25,adaptive
1916,N2C,12,3.5474,121.0,7,35,25,adaptive
1916,S2C,12,4.1237,128.0,8,35,25,adaptive
1916,E2C,4,12.7108,0.0,0,35,25,adaptive
1916,W2C,5,12.2026,0.0,0,35,25,adaptive
1917,N2C,12,3.3322,128.0,7,35,25,adaptive
1917,S2C,12,3.9702,136.0,8,35,25,adaptive
1917,E2C,4,12.6465,0.0,0,35,25,adaptive
1917,W2C,5,11.1204,0.0,0,35,25,adaptive
1918,N2C,13,3.8413,136.0,8,35,25,adaptive
1918,S2C,13,4.3874,144.0,8,35,25,adaptive
1918,E2C,5,11.9986,0.0,0,35,25,adaptive
1918,W2C,5,9.7425,0.0,0,35,25,adaptive
1919,N2C,13,3.7221,144.0,8,35,25,adaptive
1919,S2C,13,3.994,152.0,8,35,25,adaptive
1919,E2C,5,10.7636,0.0,0,35,25,adaptive
1919,W2C,6,9.6708,1.0,1,35,25,adaptive
1920,N2C,13,3.6282,153.0,9,35,25,adaptive
1920,S2C,13,3.5767,160.0,8,35,25,adaptive
1920,E2C,5,10.55,0.0,0,35,25,adaptive
1920,W2C,6,8.8023,2.0,1,35,25,adaptive
1921,N2C,13,3.3372,162.0,9,35,25,adaptive
1921,S2C,13,3.3611,169.0,9,35,25,adaptive
1921,E2C,5,10.1679,0.0,0,35,25,adaptive
1921,W2C,6,8.8612,4.0,2,35,25,adaptive
1922,N2C,13,3.1169,171.0,9,35,25,adaptive
1922,S2C,13,2.8957,178.0,9,35,25,adaptive
1922,E2C,5,9.708,1.0,1,35,25,adaptive
1922,W2C,6,8.2533,6.0,2,35,25,adaptive
1923,N2C,14,3.5695,180.0,9,35,25,adaptive
1923,S2C,14,3.5848,187.0,9,35,25,adaptive
1923,E2C,6,9.6246,2.0,1,35,25,adaptive
