time,edge,vehicles,speed,waiting,halting,traveltime,congestion
622,E2C,9,4.3494,95.0,6,55.09,0.2907
622,W2C,8,4.5373,63.0,5,52.81,0.2547
623,N2C,3,12.9977,0.0,0,18.43,0.0308
623,S2C,3,12.1562,0.0,0,19.71,0.043
623,E2C,9,4.1187,101.0,6,58.17,0.298
623,W2C,8,4.5967,68.0,5,52.12,0.2571
624,N2C,3,12.9208,0.0,0,18.54,0.032
624,S2C,3,11.9864,0.0,0,19.99,0.0454
624,E2C,9,3.7493,107.0,6,63.91,0.3073
624,W2C,8,4.6935,73.0,5,51.05,0.2591
625,N2C,3,13.4039,0.0,0,17.88,0.025
625,S2C,4,12.2457,0.0,0,19.57,0.0477
625,E2C,10,4.2755,113.0,6,56.04,0.3098
625,W2C,9,5.6124,78.0,5,42.69,0.2552
626,N2C,3,13.0111,0.0,0,18.42,0.0307
626,S2C,4,10.7474,0.0,0,22.29,0.0692
626,E2C,10,4.0206,119.0,6,59.59,0.3174
626,W2C,9,5.6041,83.0,5,42.75,0.2586
627,N2C,3,13.2234,0.0,0,18.12,0.0276
627,S2C,4,10.9145,0.0,0,21.95,0.0668
627,E2C,10,3.9673,125.0,6,60.39,0.3222
627,W2C,9,4.9763,88.0,5,48.15,0.271
628,N2C,3,12.9583,0.0,0,18.49,0.0314
628,S2C,4,10.2818,0.0,0,23.3,0.076
628,E2C,8,4.8397,67.0,5,49.51,0.253
628,W2C,7,6.006,38.0,3,39.89,0.1989
629,N2C,3,13.3172,0.0,0,17.99,0.0262
629,S2C,4,9.3801,1.0,1,25.54,0.0956
629,E2C,8,4.5419,26.0,3,52.75,0.2179
629,W2C,7,5.8904,9.0,2,40.68,0.1752
630,N2C,3,12.3509,0.0,0,19.4,0.0402
630,S2C,4,8.654,2.0,1,27.69,0.1067
630,E2C,8,4.7195,3.0,1,50.77,0.188
630,W2C,7,5.9983,0.0,0,39.94,0.1556
631,N2C,4,11.2003,0.0,0,21.39,0.0627
631,S2C,5,9.0144,3.0,1,26.58,0.1082
631,E2C,7,6.7807,0.0,0,35.34,0.1444
631,W2C,6,8.2955,0.0,0,28.88,0.1166
632,N2C,4,10.2584,0.0,0,23.36,0.0763
632,S2C,5,7.9916,4.0,1,29.98,0.1236
632,E2C,7,7.6575,0.0,0,31.29,0.1317
632,W2C,6,8.5856,0.0,0,27.91,0.1124
633,N2C,4,9.7482,0.0,0,24.58,0.0836
633,S2C,5,7.6237,5.0,1,31.43,0.1296
633,E2C,7,7.8909,0.0,0,30.36,0.1284
633,W2C,5,9.9169,0.0,0,24.16,0.0872
634,N2C,4,9.595,0.0,0,24.97,0.0858
634,S2C,5,7.6161,6.0,1,31.46,0.1303
634,E2C,5,9.6294,0.0,0,24.88,0.0913
634,W2C,4,11.1718,0.0,0,21.45,0.0631
635,N2C,4,9.6089,1.0,1,24.94,0.0923
635,S2C,5,7.3619,8.0,2,32.55,0.1413
635,E2C,5,9.46,0.0,0,25.33,0.0938
635,W2C,4,11.9419,0.0,0,20.06,0.0521
636,N2C,4,9.2008,2.0,1,26.04,0.0989
636,S2C,5,7.4048,10.0,2,32.36,0.142
636,E2C,3,11.6812,0.0,0,20.51,0.0498
636,W2C,3,12.9616,0.0,0,18.49,0.0314
637,N2C,5,9.8418,3.0,1,24.35,0.0963
637,S2C,6,8.2877,12.0,2,28.91,0.1367
637,E2C,4,12.1692,0.0,0,19.69,0.0488
637,W2C,3,13.5081,0.0,0,17.74,0.0235
638,N2C,5,8.9562,4.0,1,26.75,0.1097
638,S2C,6,7.7486,14.0,2,30.92,0.1458
638,E2C,3,12.8982,0.0,0,18.58,0.0323
638,W2C,3,13.4912,0.0,0,17.76,0.0237
639,N2C,5,8.3467,5.0,1,28.71,0.1192
639,S2C,6,8.1156,16.0,2,29.52,0.1418
639,E2C,3,12.7791,0.0,0,18.75,0.034
639,W2C,3,12.6789,0.0,0,18.9,0.0354
640,N2C,5,7.953,6.0,1,30.13,0.1255
640,S2C,6,7.9198,18.0,2,30.25,0.146
640,E2C,3,12.42,0.0,0,19.29,0.0392
640,W2C,3,13.289,0.0,0,18.03,0.0267
641,N2C,5,7.8436,8.0,2,30.55,0.1344
641,S2C,6,7.3011,20.0,2,32.82,0.1562
641,E2C,3,12.9472,0.0,0,18.51,0.0316
641,W2C,3,13.1857,0.0,0,18.17,0.0281
642,N2C,5,7.1758,10.0,2,33.39,0.1453
642,S2C,6,5.8235,22.0,2,41.14,0.1788
642,E2C,3,12.2404,0.0,0,19.57,0.0418
642,W2C,3,13.5179,0.0,0,17.72,0.0234
643,N2C,6,7.2577,12.0,2,33.01,0.1515
643,S2C,7,6.2753,24.0,2,38.18,0.1796
643,E2C,4,13.0159,0.0,0,18.41,0.0366
643,W2C,3,12.9938,0.0,0,18.44,0.0309
644,N2C,6,6.5389,14.0,2,36.64,0.1632
644,S2C,7,5.6129,27.0,3,42.69,0.1972
644,E2C,4,12.9483,0.0,0,18.5,0.0376
644,W2C,3,12.6166,0.0,0,18.99,0.0363
645,N2C,6,6.4229,16.0,2,37.3,0.1662
645,S2C,7,5.44,31.0,4,44.04,0.2083
645,E2C,3,13.0378,0.0,0,18.38,0.0303
645,W2C,3,12.6746,0.0,0,18.9,0.0355
646,N2C,6,6.4602,18.0,2,37.09,0.167
646,S2C,7,5.4931,35.0,4,43.62,0.2102
646,E2C,3,12.8398,0.0,0,18.66,0.0331
646,W2C,3,12.1568,0.0,0,19.71,0.043
647,N2C,6,6.462,21.0,3,37.08,0.175
647,S2C,7,5.013,39.0,4,47.8,0.2198
647,E2C,3,13.1813,0.0,0,18.18,0.0282
647,W2C,3,12.3591,0.0,0,19.39,0.04
648,N2C,6,6.4418,24.0,3,37.19,0.1772
648,S2C,7,4.4641,43.0,4,53.67,0.2304
648,E2C,3,12.9322,0.0,0,18.53,0.0318
648,W2C,3,12.7131,0.0,0,18.85,0.0349
649,N2C,7,7.0224,27.0,3,34.12,0.1769
649,S2C,8,5.2431,47.0,4,45.7,0.2278
649,E2C,4,12.5372,0.0,0,19.11,0.0435
649,W2C,3,12.809,0.0,0,18.71,0.0336
650,N2C,7,6.3474,30.0,3,37.75,0.1886
650,S2C,8,4.9288,51.0,4,48.61,0.235
650,E2C,3,12.0604,0.0,0,19.87,0.0443
650,W2C,3,12.3007,0.0,0,19.48,0.0409
651,N2C,7,5.7386,33.0,3,41.75,0.1994
651,S2C,8,4.6682,55.0,4,51.33,0.2414
651,E2C,3,12.152,0.0,0,19.72,0.043
651,W2C,3,12.0553,0.0,0,19.88,0.0444
652,N2C,7,5.7368,37.0,4,41.77,0.2081
652,S2C,8,4.7674,59.0,4,50.26,0.2427
652,E2C,3,12.3423,0.0,0,19.41,0.0403
652,W2C,3,12.4171,0.0,0,19.3,0.0392
653,N2C,7,5.2129,41.0,4,45.96,0.2183
653,S2C,8,4.8141,64.0,5,49.77,0.2513
653,E2C,3,12.0454,0.0,0,19.89,0.0446
653,W2C,3,12.4243,0.0,0,19.28,0.0391
654,N2C,7,4.7516,45.0,4,50.42,0.2276
654,S2C,8,4.7189,69.0,5,50.77,0.2561
654,E2C,3,12.1183,0.0,0,19.77,0.0435
654,W2C,3,12.3721,0.0,0,19.37,0.0399
655,N2C,8,5.2824,49.0,4,45.36,0.2286
655,S2C,9,5.9421,74.0,5,40.32,0.2478
655,E2C,3,12.2959,0.0,0,19.49,0.041
655,W2C,3,12.2442,0.0,0,19.57,0.0417
656,N2C,8,4.6021,54.0,5,52.06,0.2477
656,S2C,9,5.4442,79.0,5,44.01,0.2583
656,E2C,3,12.0163,0.0,0,19.94,0.045
656,W2C,3,12.2361,0.0,0,19.58,0.0418
657,N2C,8,4.8045,59.0,5,49.87,0.2482
657,S2C,9,4.8823,84.0,5,49.08,0.2697
657,E2C,3,12.3562,0.0,0,19.39,0.0401
657,W2C,3,12.1823,0.0,0,19.67,0.0426
658,N2C,8,4.6334,64.0,5,51.71,0.254
658,S2C,9,4.3525,89.0,5,55.05,0.2807
658,E2C,3,11.932,0.0,0,20.08,0.0462
658,W2C,3,12.604,0.0,0,19.01,0.0365
659,N2C,8,4.7768,69.0,5,50.16,0.2552
659,S2C,9,3.9591,94.0,5,60.52,0.2897
659,E2C,3,12.1716,0.0,0,19.69,0.0427
659,W2C,3,12.1465,0.0,0,19.73,0.0431
660,N2C,8,4.3259,74.0,5,55.39,0.265
660,S2C,9,3.4919,100.0,6,68.62,0.3064
660,E2C,3,11.4836,0.0,0,20.86,0.0526
660,W2C,3,12.4894,0.0,0,19.18,0.0382
661,N2C,7,6.1313,31.0,3,39.08,0.1924
661,S2C,8,4.9342,47.0,5,48.56,0.2383
661,E2C,4,11.0768,0.0,0,21.63,0.0645
661,W2C,4,12.3993,0.0,0,19.32,0.0455
662,N2C,7,5.7913,7.0,1,41.37,0.1693
662,S2C,8,5.1978,15.0,3,46.1,0.2012
662,E2C,4,9.7161,0.0,0,24.66,0.0841
662,W2C,4,12.3233,0.0,0,19.44,0.0466
663,N2C,7,6.2296,0.0,0,38.46,0.1523
663,S2C,8,5.9858,3.0,1,40.03,0.1698
663,E2C,4,8.8893,0.0,0,26.95,0.096
663,W2C,4,12.3393,0.0,0,19.42,0.0463
664,N2C,5,8.3809,0.0,0,28.59,0.1093
664,S2C,6,7.741,0.0,0,30.95,0.1245
664,E2C,4,8.8775,1.0,1,26.99,0.1028
664,W2C,4,11.6353,0.0,0,20.59,0.0565
665,N2C,5,8.2049,0.0,0,29.2,0.1119
665,S2C,6,7.9292,0.0,0,30.22,0.1218
665,E2C,4,8.8997,2.0,1,26.92,0.1032
665,W2C,4,10.891,0.0,0,22.0,0.0672
666,N2C,4,8.9954,0.0,0,26.64,0.0945
666,S2C,4,9.4103,0.0,0,25.46,0.0885
666,E2C,4,9.2647,3.0,1,25.86,0.0986
666,W2C,4,9.3515,0.0,0,25.62,0.0893
667,N2C,4,10.8481,0.0,0,22.09,0.0678
667,S2C,5,10.5461,0.0,0,22.72,0.0781
667,E2C,5,10.0109,4.0,1,23.93,0.0945
667,W2C,5,9.5326,0.0,0,25.13,0.0927
668,N2C,4,10.9415,0.0,0,21.9,0.0665
668,S2C,4,11.5177,0.0,0,20.8,0.0582
668,E2C,5,10.0422,5.0,1,23.86,0.0947
668,W2C,5,8.4594,0.0,0,28.32,0.1082
669,N2C,3,12.079,0.0,0,19.84,0.0441
669,S2C,3,12.933,0.0,0,18.53,0.0318
669,E2C,5,9.9891,6.0,1,23.99,0.0962
669,W2C,5,7.9325,1.0,1,30.2,0.1224
670,N2C,3,12.0764,0.0,0,19.84,0.0441
670,S2C,3,12.5154,0.0,0,19.14,0.0378
670,E2C,5,10.0075,7.0,1,23.94,0.0966
670,W2C,5,7.6914,3.0,2,31.15,0.1333
671,N2C,3,11.7599,0.0,0,20.37,0.0487
671,S2C,3,12.5553,0.0,0,19.08,0.0372
671,E2C,5,9.7398,8.0,1,24.6,0.1011
671,W2C,5,7.7365,5.0,2,30.97,0.1339
672,N2C,3,12.4685,0.0,0,19.22,0.0385
672,S2C,3,12.7841,0.0,0,18.74,0.0339
672,E2C,5,8.7272,9.0,1,27.45,0.1163
672,W2C,5,7.8203,7.0,2,30.64,0.1341
673,N2C,4,12.3377,0.0,0,19.42,0.0464
673,S2C,3,12.9754,0.0,0,18.47,0.0312
673,E2C,6,8.19,10.0,1,29.26,0.1307
673,W2C,6,8.3323,9.0,2,28.76,0.134
674,N2C,4,12.0773,0.0,0,19.84,0.0501
674,S2C,3,12.6706,0.0,0,18.91,0.0356
674,E2C,6,7.2873,11.0,1,32.88,0.1444
674,W2C,6,7.3496,11.0,2,32.6,0.1495
675,N2C,4,12.2874,0.0,0,19.5,0.0471
675,S2C,3,12.627,0.0,0,18.98,0.0362
675,E2C,6,6.5962,14.0,3,36.32,0.1684
675,W2C,6,6.7383,13.0,2,35.56,0.1596
676,N2C,3,12.0925,0.0,0,19.81,0.0439
676,S2C,3,12.1972,0.0,0,19.64,0.0424
676,E2C,6,6.4029,17.0,3,37.42,0.1731
676,W2C,6,6.5373,15.0,2,36.65,0.1639
677,N2C,3,12.147,0.0,0,19.72,0.0431
677,S2C,3,12.4118,0.0,0,19.3,0.0393
677,E2C,6,6.3997,20.0,3,37.44,0.1752
677,W2C,6,6.4994,18.0,3,36.86,0.1724
678,N2C,3,12.0043,0.0,0,19.96,0.0452
678,S2C,3,12.7733,0.0,0,18.76,0.0341
678,E2C,6,5.7508,23.0,3,41.66,0.1865
678,W2C,6,5.518,21.0,3,43.42,0.1885
679,N2C,4,12.4467,0.0,0,19.25,0.0448
679,S2C,4,12.9821,0.0,0,18.46,0.0371
679,E2C,7,6.3569,26.0,3,37.69,0.1858
679,W2C,7,6.0391,24.0,3,39.67,0.189
680,N2C,4,12.1108,0.0,0,19.78,0.0496
680,S2C,4,12.9266,0.0,0,18.54,0.0379
680,E2C,7,5.7205,29.0,3,41.88,0.197
680,W2C,7,5.4509,27.0,3,43.96,0.1995
681,N2C,3,12.1408,0.0,0,19.74,0.0432
681,S2C,3,12.8519,0.0,0,18.64,0.0329
681,E2C,7,5.4889,32.0,3,43.65,0.2023
681,W2C,7,5.2772,31.0,4,45.4,0.2107
682,N2C,3,12.3318,0.0,0,19.43,0.0404
682,S2C,3,12.8913,0.0,0,18.59,0.0324
682,E2C,7,5.4397,35.0,3,44.05,0.205
682,W2C,7,5.1208,35.0,4,46.79,0.2156
683,N2C,3,12.8479,0.0,0,18.65,0.033
683,S2C,3,13.1548,0.0,0,18.21,0.0286
683,E2C,7,5.1845,39.0,4,46.21,0.2173
683,W2C,7,4.706,39.0,4,50.91,0.2242
684,N2C,3,12.8759,0.0,0,18.61,0.0326
684,S2C,3,12.6674,0.0,0,18.91,0.0356
684,E2C,7,4.5369,43.0,4,52.81,0.2293
684,W2C,7,4.2567,43.0,4,56.29,0.2334
685,N2C,4,12.8161,0.0,0,18.7,0.0395
685,S2C,4,13.1143,0.0,0,18.27,0.0352
685,E2C,8,4.8936,47.0,4,48.96,0.2329
685,W2C,8,4.4486,47.0,4,53.86,0.2393
686,N2C,3,12.4932,0.0,0,19.18,0.0381
686,S2C,3,13.0,0.0,0,18.43,0.0308
686,E2C,8,4.4424,52.0,5,53.93,0.2487
686,W2C,8,4.2831,51.0,4,55.94,0.2443
687,N2C,3,12.7113,0.0,0,18.85,0.035
687,S2C,3,12.952,0.0,0,18.5,0.0315
687,E2C,8,4.3137,57.0,5,55.54,0.2539
687,W2C,8,4.1585,55.0,4,57.62,0.2488
688,N2C,3,12.4347,0.0,0,19.27,0.039
688,S2C,3,13.2794,0.0,0,18.04,0.0268
688,E2C,8,4.3943,62.0,5,54.52,0.2561
688,W2C,8,4.1673,60.0,5,57.49,0.258
689,N2C,3,12.3223,0.0,0,19.44,0.0406
689,S2C,3,12.9387,0.0,0,18.52,0.0317
689,E2C,8,4.2774,67.0,5,56.02,0.2611
689,W2C,8,4.0702,65.0,5,58.87,0.2627
690,N2C,3,12.0791,0.0,0,19.84,0.0441
690,S2C,3,13.2156,0.0,0,18.13,0.0277
690,E2C,8,3.7182,72.0,5,64.44,0.2725
690,W2C,8,3.9962,70.0,5,59.96,0.2671
691,N2C,4,12.856,0.0,0,18.64,0.0389
691,S2C,3,13.3952,0.0,0,17.89,0.0251
691,E2C,9,4.341,77.0,5,55.19,0.2728
691,W2C,9,5.0911,75.0,5,47.06,0.2607
692,N2C,4,13.03,0.0,0,18.39,0.0364
692,S2C,3,12.5209,0.0,0,19.14,0.0377
692,E2C,9,3.8929,83.0,6,61.55,0.2893
692,W2C,9,4.499,80.0,5,53.26,0.2726
693,N2C,4,12.1678,0.0,0,19.69,0.0488
693,S2C,3,12.7075,0.0,0,18.85,0.035
693,E2C,9,3.9353,89.0,6,60.89,0.2927
693,W2C,9,4.5354,85.0,5,52.83,0.2754
694,N2C,4,10.601,0.0,0,22.6,0.0714
694,S2C,3,12.307,0.0,0,19.47,0.0408
694,E2C,7,5.1904,44.0,4,46.16,0.2206
694,W2C,7,5.1546,39.0,3,46.48,0.2118
695,N2C,4,9.9134,0.0,0,24.17,0.0813
695,S2C,3,13.0797,0.0,0,18.32,0.0297
695,E2C,7,5.4654,14.0,2,43.84,0.1846
695,W2C,7,5.3896,9.0,2,44.46,0.1824
696,N2C,4,9.0575,0.0,0,26.45,0.0936
696,S2C,3,12.74,0.0,0,18.81,0.0346
696,E2C,7,6.1531,0.0,0,38.94,0.1534
696,W2C,7,5.9848,0.0,0,40.03,0.1558
697,N2C,5,9.8697,1.0,1,24.28,0.0946
697,S2C,4,11.8212,0.0,0,20.27,0.0538
697,E2C,7,8.2444,0.0,0,29.06,0.1233
697,W2C,7,7.4879,0.0,0,32.0,0.1342
698,N2C,5,9.4164,2.0,1,25.44,0.1017
698,S2C,4,11.0873,0.0,0,21.61,0.0644
698,E2C,6,8.9773,0.0,0,26.69,0.1067
698,W2C,6,8.5712,0.0,0,27.95,0.1126
699,N2C,5,8.3954,3.0,1,28.54,0.1171
699,S2C,4,9.6376,0.0,0,24.86,0.0852
699,E2C,6,8.9406,0.0,0,26.8,0.1073
699,W2C,5,9.6095,0.0,0,24.93,0.0916
700,N2C,5,7.9344,5.0,2,30.2,0.1311
700,S2C,4,9.7012,1.0,1,24.7,0.091
700,E2C,4,11.1809,0.0,0,21.43,0.063
700,W2C,4,10.6914,0.0,0,22.41,0.0701
701,N2C,5,7.9363,7.0,2,30.19,0.1324
701,S2C,4,9.4125,2.0,1,25.46,0.0958
701,E2C,4,11.1706,0.0,0,21.45,0.0632
701,W2C,4,11.0692,0.0,0,21.65,0.0646
702,N2C,5,7.2588,9.0,2,33.01,0.1435
702,S2C,4,9.5007,3.0,1,25.22,0.0952
702,E2C,3,12.3705,0.0,0,19.37,0.0399
702,W2C,3,12.4156,0.0,0,19.3,0.0392
703,N2C,6,7.7246,11.0,2,31.02,0.1441
703,S2C,5,9.1624,4.0,1,26.15,0.1067
703,E2C,4,12.6071,0.0,0,19.01,0.0425
703,W2C,4,11.9061,0.0,0,20.12,0.0526
704,N2C,6,6.8291,13.0,2,35.09,0.1583
704,S2C,5,8.1205,5.0,1,29.51,0.1224
704,E2C,4,12.5571,0.0,0,19.08,0.0432
704,W2C,4,11.4527,0.0,0,20.92,0.0591
705,N2C,6,6.6021,15.0,2,36.29,0.1629
705,S2C,5,7.6579,6.0,1,31.29,0.1297
705,E2C,4,12.7316,0.0,0,18.82,0.0407
705,W2C,4,12.1078,0.0,0,19.79,0.0497
706,N2C,6,6.623,18.0,3,36.18,0.1706
706,S2C,5,7.3675,8.0,2,32.52,0.1412
706,E2C,4,12.3241,0.0,0,19.44,0.0465
706,W2C,4,12.3464,0.0,0,19.41,0.0462
707,N2C,6,6.7845,21.0,3,35.32,0.1703
707,S2C,5,7.2876,10.0,2,32.88,0.1437
707,E2C,3,13.3807,0.0,0,17.91,0.0253
707,W2C,4,12.004,0.0,0,19.96,0.0512
708,N2C,6,5.9002,24.0,3,40.61,0.185
708,S2C,5,7.3787,12.0,2,32.47,0.1438
708,E2C,3,13.1229,0.0,0,18.26,0.029
708,W2C,4,12.0033,0.0,0,19.96,0.0512
709,N2C,7,6.4389,27.0,3,37.21,0.1853
709,S2C,6,8.2234,14.0,2,29.14,0.1389
709,E2C,3,13.1505,0.0,0,18.22,0.0286
709,W2C,4,12.6853,0.0,0,18.89,0.0413
710,N2C,7,5.8261,30.0,3,41.13,0.1961
710,S2C,6,7.4492,16.0,2,32.16,0.1514
710,E2C,3,13.0873,0.0,0,18.31,0.0296
710,W2C,3,12.4934,0.0,0,19.18,0.0381
711,N2C,7,5.6959,34.0,4,42.07,0.2067
711,S2C,6,6.6699,18.0,2,35.92,0.164
711,E2C,3,13.5558,0.0,0,17.68,0.0228
711,W2C,3,12.7478,0.0,0,18.8,0.0344
712,N2C,7,5.7943,38.0,4,41.35,0.2079
712,S2C,6,6.2465,20.0,2,38.36,0.1714
712,E2C,3,13.304,0.0,0,18.01,0.0264
712,W2C,3,13.1751,0.0,0,18.19,0.0283
713,N2C,7,5.1786,42.0,4,46.27,0.2194
713,S2C,6,6.2808,22.0,2,38.15,0.1722
713,E2C,3,13.035,0.0,0,18.38,0.0303
713,W2C,3,12.8477,0.0,0,18.65,0.033
714,N2C,7,4.8143,46.0,4,49.77,0.2273
714,S2C,6,5.5064,25.0,3,43.51,0.1914
714,E2C,3,12.9457,0.0,0,18.51,0.0316
714,W2C,3,12.7375,0.0,0,18.81,0.0346
715,N2C,8,5.1917,50.0,4,46.15,0.2306
715,S2C,7,6.1784,28.0,3,38.78,0.1897
715,E2C,3,13.322,0.0,0,17.99,0.0262
715,W2C,4,12.9063,0.0,0,18.56,0.0382
716,N2C,8,5.2196,54.0,4,45.9,0.2328
716,S2C,7,5.3854,31.0,3,44.49,0.2031
716,E2C,3,12.6634,0.0,0,18.92,0.0357
716,W2C,3,12.7314,0.0,0,18.82,0.0347
717,N2C,8,5.0263,59.0,5,47.67,0.245
717,S2C,7,5.5063,34.0,3,43.51,0.2034
717,E2C,3,12.5833,0.0,0,19.04,0.0368
717,W2C,3,12.4994,0.0,0,19.17,0.038
718,N2C,8,4.9917,64.0,5,48.0,0.2488
718,S2C,7,5.4669,38.0,4,43.83,0.2126
718,E2C,3,12.6308,0.0,0,18.97,0.0361
718,W2C,3,12.2174,0.0,0,19.61,0.0421
719,N2C,8,4.5429,69.0,5,52.74,0.2586
719,S2C,7,5.5993,42.0,4,42.79,0.2134
719,E2C,3,12.5651,0.0,0,19.07,0.0371
719,W2C,3,12.2721,0.0,0,19.52,0.0413
720,N2C,8,4.1757,74.0,5,57.38,0.2672
720,S2C,7,5.5069,46.0,4,43.51,0.2174
720,E2C,3,13.0274,0.0,0,18.39,0.0304
720,W2C,3,12.1199,0.0,0,19.77,0.0435
721,N2C,9,4.6881,79.0,5,51.11,0.2692
721,S2C,8,6.4859,50.0,4,36.94,0.2119
721,E2C,3,13.0197,0.0,0,18.4,0.0305
721,W2C,4,12.9655,0.0,0,18.48,0.0373
722,N2C,9,4.375,84.0,5,54.77,0.277
722,S2C,8,5.9633,54.0,4,40.18,0.2221
722,E2C,3,12.3305,0.0,0,19.43,0.0405
722,W2C,3,13.2842,0.0,0,18.04,0.0267
723,N2C,9,4.4451,90.0,6,53.9,0.286
723,S2C,8,5.4357,58.0,4,44.08,0.2324
723,E2C,3,12.1853,0.0,0,19.66,0.0425
723,W2C,3,12.6313,0.0,0,18.97,0.0361
724,N2C,9,4.2802,96.0,6,55.98,0.2924
724,S2C,8,5.0274,62.0,4,47.66,0.2409
724,E2C,3,12.3189,0.0,0,19.45,0.0406
724,W2C,3,12.6099,0.0,0,19.0,0.0364
725,N2C,9,3.8246,102.0,6,62.65,0.3029
725,S2C,8,4.5258,67.0,5,52.94,0.2575
725,E2C,3,12.7357,0.0,0,18.81,0.0346
725,W2C,3,12.5784,0.0,0,19.05,0.0369
726,N2C,9,3.5098,108.0,6,68.27,0.3115
726,S2C,8,4.2725,72.0,5,56.08,0.2645
726,E2C,3,12.8187,0.0,0,18.69,0.0334
726,W2C,3,12.9451,0.0,0,18.51,0.0316
727,N2C,8,5.1669,55.0,4,46.37,0.2343
727,S2C,7,6.2154,27.0,3,38.55,0.1885
727,E2C,4,11.5312,0.0,0,20.78,0.058
727,W2C,4,12.4227,0.0,0,19.29,0.0451
728,N2C,8,5.3538,19.0,3,44.75,0.2016
728,S2C,7,6.0629,4.0,1,39.52,0.1634
728,E2C,4,10.3555,0.0,0,23.14,0.0749
728,W2C,4,11.3251,0.0,0,21.16,0.0609
729,N2C,8,5.8287,2.0,1,41.11,0.1714
729,S2C,7,6.7062,0.0,0,35.73,0.1454
729,E2C,4,9.4482,0.0,0,25.36,0.088
729,W2C,4,10.3696,0.0,0,23.11,0.0747
730,N2C,7,6.857,0.0,0,34.94,0.1433
730,S2C,5,8.6377,0.0,0,27.74,0.1056
730,E2C,4,9.6482,1.0,1,24.83,0.0917
730,W2C,4,9.5347,1.0,1,25.13,0.0934
731,N2C,6,7.9084,0.0,0,30.3,0.1221
731,S2C,5,8.8526,0.0,0,27.07,0.1025
731,E2C,4,9.2049,2.0,1,26.03,0.0988
731,W2C,4,9.4234,2.0,1,25.43,0.0956
732,N2C,5,8.8328,0.0,0,27.13,0.1028
732,S2C,5,9.3091,0.0,0,25.74,0.096
732,E2C,4,9.6245,3.0,1,24.89,0.0934
732,W2C,4,9.7857,3.0,1,24.48,0.0911
733,N2C,5,10.9195,0.0,0,21.94,0.0728
733,S2C,4,11.8804,0.0,0,20.17,0.0529
733,E2C,5,10.5793,4.0,1,22.65,0.0863
733,W2C,5,10.116,4.0,1,23.69,0.093
734,N2C,5,10.8657,0.0,0,22.05,0.0735
734,S2C,4,11.8984,0.0,0,20.14,0.0527
734,E2C,5,10.1848,5.0,1,23.53,0.0927
734,W2C,5,9.3152,5.0,1,25.72,0.1052
735,N2C,3,12.7428,0.0,0,18.8,0.0345
735,S2C,3,12.7375,0.0,0,18.81,0.0346
735,E2C,5,9.903,6.0,1,24.19,0.0974
735,W2C,5,8.744,6.0,1,27.4,0.1141
736,N2C,3,13.504,0.0,0,17.74,0.0236
736,S2C,3,12.845,0.0,0,18.65,0.033
736,E2C,5,10.1316,7.0,1,23.65,0.0948
736,W2C,5,7.653,7.0,1,31.31,0.1305
737,N2C,3,12.6549,0.0,0,18.93,0.0358
737,S2C,3,12.9287,0.0,0,18.53,0.0318
737,E2C,5,9.1286,8.0,1,26.25,0.1099
737,W2C,5,7.8562,8.0,1,30.5,0.1282
738,N2C,3,12.8787,0.0,0,18.6,0.0326
738,S2C,3,13.1229,0.0,0,18.26,0.029
738,E2C,5,7.3863,9.0,1,32.44,0.1356
738,W2C,5,7.372,10.0,2,32.5,0.1425
739,N2C,3,13.2003,0.0,0,18.15,0.0279
739,S2C,3,13.0311,0.0,0,18.39,0.0304
739,E2C,6,7.4806,11.0,2,32.03,0.1476
739,W2C,6,7.4336,12.0,2,32.23,0.149
740,N2C,3,13.2882,0.0,0,18.03,0.0267
740,S2C,3,13.0364,0.0,0,18.38,0.0303
740,E2C,6,6.8324,13.0,2,35.07,0.1583
740,W2C,6,6.8443,14.0,2,35.01,0.1588
741,N2C,3,13.349,0.0,0,17.95,0.0258
741,S2C,3,13.3643,0.0,0,17.93,0.0256
741,E2C,6,6.7823,15.0,2,35.33,0.1603
741,W2C,6,6.4645,16.0,2,37.06,0.1656
742,N2C,3,13.0947,0.0,0,18.3,0.0295
742,S2C,3,12.5167,0.0,0,19.14,0.0378
742,E2C,6,6.7393,18.0,3,35.55,0.169
742,W2C,6,6.3844,19.0,3,37.53,0.1747
743,N2C,3,13.5568,0.0,0,17.67,0.0228
743,S2C,3,12.7576,0.0,0,18.78,0.0343
743,E2C,6,6.4931,21.0,3,36.9,0.1745
743,W2C,6,6.1525,22.0,3,38.94,0.1801
744,N2C,3,13.3462,0.0,0,17.95,0.0258
744,S2C,3,12.9971,0.0,0,18.43,0.0309
744,E2C,6,6.0916,24.0,3,39.33,0.1823
744,W2C,6,5.6534,25.0,3,42.38,0.1893
745,N2C,4,13.2489,0.0,0,18.08,0.0332
745,S2C,3,12.896,0.0,0,18.58,0.0323
745,E2C,7,6.4783,27.0,3,36.98,0.1847
745,W2C,7,6.2034,28.0,3,38.62,0.1893
746,N2C,3,13.321,0.0,0,17.99,0.0262
746,S2C,3,12.8413,0.0,0,18.66,0.0331
746,E2C,7,5.8526,30.0,3,40.94,0.1957
746,W2C,7,5.5298,31.0,3,43.33,0.201
747,N2C,3,13.0772,0.0,0,18.32,0.0297
747,S2C,3,12.6367,0.0,0,18.96,0.036
747,E2C,7,5.6828,33.0,3,42.16,0.2002
747,W2C,7,5.4279,35.0,4,44.14,0.2112
