time,edge,vehicles,speed,waiting,halting,traveltime,congestion
1018,S2C,3,13.0818,0.0,0,18.32,0.0296
1018,E2C,6,5.1039,42.0,3,46.94,0.2085
1018,W2C,6,4.9123,48.0,3,48.78,0.2153
1019,N2C,2,12.747,0.0,0,18.8,0.0285
1019,S2C,2,13.2288,0.0,0,18.11,0.0215
1019,E2C,6,4.503,45.0,3,53.21,0.2192
1019,W2C,6,4.2404,51.0,3,56.5,0.2269
1020,N2C,2,12.7112,0.0,0,18.85,0.029
1020,S2C,2,13.6308,0.0,0,17.58,0.0157
1020,E2C,6,4.1909,48.0,3,57.17,0.2257
1020,W2C,6,3.8727,54.0,3,61.87,0.2342
1021,N2C,2,12.7426,0.0,0,18.8,0.0285
1021,S2C,2,12.9638,0.0,0,18.48,0.0253
1021,E2C,6,4.0826,52.0,4,58.69,0.2359
1021,W2C,6,4.0836,57.0,3,58.67,0.2332
1022,N2C,2,12.6049,0.0,0,19.01,0.0305
1022,S2C,2,12.926,0.0,0,18.54,0.0259
1022,E2C,6,4.0618,56.0,4,58.99,0.2388
1022,W2C,6,3.8906,61.0,4,61.58,0.2446
1023,N2C,2,12.65,0.0,0,18.94,0.0299
1023,S2C,2,13.3311,0.0,0,17.97,0.02
1023,E2C,6,4.0125,60.0,4,59.71,0.2422
1023,W2C,6,3.719,65.0,4,64.43,0.2498
1024,N2C,2,12.8643,0.0,0,18.63,0.0268
1024,S2C,2,13.4283,0.0,0,17.84,0.0186
1024,E2C,4,6.0664,17.0,2,39.5,0.16
1024,W2C,4,5.7181,17.0,2,41.9,0.165
1025,N2C,2,12.6167,0.0,0,18.99,0.0303
1025,S2C,2,13.5809,0.0,0,17.64,0.0165
1025,E2C,4,6.3449,0.0,0,37.76,0.1326
1025,W2C,4,6.4022,0.0,0,37.42,0.1318
1026,N2C,2,12.9435,0.0,0,18.51,0.0256
1026,S2C,2,12.7533,0.0,0,18.79,0.0284
1026,E2C,4,5.9404,0.0,0,40.33,0.1385
1026,W2C,4,6.9845,0.0,0,34.3,0.1234
1027,N2C,3,12.7318,0.0,0,18.82,0.0347
1027,S2C,3,11.2987,0.0,0,21.21,0.0553
1027,E2C,3,9.4432,0.0,0,25.37,0.082
1027,W2C,5,8.4793,0.0,0,28.26,0.1079
1028,N2C,3,12.2062,0.0,0,19.63,0.0422
1028,S2C,3,9.9822,0.0,0,24.0,0.0743
1028,E2C,3,8.6884,0.0,0,27.58,0.0929
1028,W2C,3,10.2031,0.0,0,23.48,0.0711
1029,N2C,3,11.7366,0.0,0,20.41,0.049
1029,S2C,3,9.0026,0.0,0,26.61,0.0884
1029,E2C,3,9.1241,0.0,0,26.26,0.0866
1029,W2C,3,10.0801,0.0,0,23.77,0.0729
1030,N2C,3,10.8455,0.0,0,22.09,0.0618
1030,S2C,3,8.5709,0.0,0,27.96,0.0946
1030,E2C,2,11.7539,0.0,0,20.38,0.0428
1030,W2C,2,11.0769,0.0,0,21.63,0.0525
1031,N2C,3,9.1978,0.0,0,26.05,0.0856
1031,S2C,3,8.5089,1.0,1,28.16,0.1021
1031,E2C,2,12.0733,0.0,0,19.85,0.0382
1031,W2C,2,10.5186,0.0,0,22.78,0.0605
1032,N2C,3,8.738,0.0,0,27.42,0.0922
1032,S2C,3,8.9209,2.0,1,26.86,0.0969
1032,E2C,2,11.9795,0.0,0,20.0,0.0395
1032,W2C,2,10.711,0.0,0,22.37,0.0578
1033,N2C,3,8.7885,1.0,1,27.26,0.0981
1033,S2C,3,9.0441,3.0,1,26.49,0.0958
1033,E2C,2,12.0894,0.0,0,19.82,0.0379
1033,W2C,2,10.8035,0.0,0,22.18,0.0564
1034,N2C,3,9.1064,2.0,1,26.31,0.0942
1034,S2C,3,8.6374,4.0,1,27.74,0.1023
1034,E2C,2,12.0083,0.0,0,19.95,0.0391
1034,W2C,2,11.9261,0.0,0,20.09,0.0403
1035,N2C,3,8.2699,3.0,1,28.97,0.1069
1035,S2C,3,8.3046,5.0,1,28.85,0.1078
1035,E2C,2,11.7923,0.0,0,20.32,0.0422
1035,W2C,2,11.8952,0.0,0,20.14,0.0407
1036,N2C,4,9.1017,4.0,1,26.32,0.1016
1036,S2C,4,8.3006,6.0,1,28.87,0.1145
1036,E2C,3,12.0501,0.0,0,19.88,0.0445
1036,W2C,3,11.7921,0.0,0,20.32,0.0482
1037,N2C,4,8.0964,5.0,1,29.59,0.1168
1037,S2C,4,7.0484,7.0,1,33.99,0.1332
1037,E2C,3,12.1229,0.0,0,19.76,0.0434
1037,W2C,3,11.7435,0.0,0,20.4,0.0489
1038,N2C,4,6.8757,6.0,1,34.85,0.135
1038,S2C,4,6.4824,8.0,1,36.96,0.142
1038,E2C,3,11.6144,0.0,0,20.63,0.0508
1038,W2C,3,11.3871,0.0,0,21.04,0.054
1039,N2C,4,6.8784,7.0,1,34.83,0.1356
1039,S2C,4,6.4949,9.0,1,36.89,0.1425
1039,E2C,2,11.6215,0.0,0,20.62,0.0447
1039,W2C,2,11.7964,0.0,0,20.31,0.0421
1040,N2C,4,6.5976,9.0,2,36.32,0.147
1040,S2C,4,6.1915,10.0,1,38.7,0.1475
1040,E2C,2,11.9578,0.0,0,20.04,0.0398
1040,W2C,2,11.4451,0.0,0,20.93,0.0472
1041,N2C,4,6.8299,11.0,2,35.08,0.145
1041,S2C,4,6.4165,12.0,2,37.34,0.1516
1041,E2C,2,11.5262,0.0,0,20.79,0.046
1041,W2C,2,12.0106,0.0,0,19.95,0.0391
1042,N2C,4,6.4306,13.0,2,37.26,0.1521
1042,S2C,4,6.3552,14.0,2,37.7,0.1538
1042,E2C,2,11.7221,0.0,0,20.44,0.0432
1042,W2C,2,11.7259,0.0,0,20.43,0.0432
1043,N2C,4,6.5433,15.0,2,36.62,0.1518
1043,S2C,4,6.2746,16.0,2,38.19,0.1563
1043,E2C,2,12.0951,0.0,0,19.81,0.0378
1043,W2C,2,11.5769,0.0,0,20.7,0.0453
1044,N2C,4,5.6468,17.0,2,42.43,0.166
1044,S2C,4,5.5018,18.0,2,43.55,0.1688
1044,E2C,2,11.8605,0.0,0,20.2,0.0412
1044,W2C,2,11.8342,0.0,0,20.25,0.0416
1045,N2C,5,6.4696,19.0,2,37.03,0.1615
1045,S2C,5,6.2223,20.0,2,38.51,0.1657
1045,E2C,3,12.5292,0.0,0,19.12,0.0376
1045,W2C,3,12.1352,0.0,0,19.74,0.0433
1046,N2C,5,5.3413,21.0,2,44.86,0.1791
1046,S2C,5,5.183,22.0,2,46.23,0.182
1046,E2C,3,12.2355,0.0,0,19.58,0.0418
1046,W2C,3,12.2508,0.0,0,19.56,0.0416
1047,N2C,5,5.3929,24.0,3,44.43,0.1863
1047,S2C,5,5.1394,24.0,2,46.62,0.184
1047,E2C,3,11.8856,0.0,0,20.16,0.0469
1047,W2C,3,11.9306,0.0,0,20.08,0.0462
1048,N2C,5,5.3689,27.0,3,44.63,0.1887
1048,S2C,5,5.2695,27.0,3,45.47,0.1901
1048,E2C,3,12.0127,0.0,0,19.95,0.045
1048,W2C,3,12.4364,0.0,0,19.27,0.0389
1049,N2C,5,5.1747,30.0,3,46.3,0.1935
1049,S2C,5,5.0005,30.0,3,47.92,0.196
1049,E2C,3,12.0785,0.0,0,19.84,0.0441
1049,W2C,3,11.914,0.0,0,20.11,0.0465
1050,N2C,5,5.2627,33.0,3,45.53,0.1942
1050,S2C,5,4.9838,33.0,3,48.08,0.1982
1050,E2C,2,12.8703,0.0,0,18.62,0.0267
1050,W2C,3,12.2813,0.0,0,19.51,0.0412
1051,N2C,5,5.379,36.0,3,44.54,0.1945
1051,S2C,5,5.121,36.0,3,46.79,0.1983
1051,E2C,2,13.157,0.0,0,18.21,0.0226
1051,W2C,2,13.4588,0.0,0,17.8,0.0182
1052,N2C,5,5.1614,39.0,3,46.42,0.1997
1052,S2C,5,5.2139,39.0,3,45.95,0.1989
1052,E2C,2,12.7981,0.0,0,18.72,0.0277
1052,W2C,2,13.0217,0.0,0,18.4,0.0245
1053,N2C,5,4.4652,42.0,3,53.66,0.2117
1053,S2C,5,5.1374,42.0,3,46.64,0.202
1053,E2C,2,13.4543,0.0,0,17.81,0.0183
1053,W2C,2,13.2577,0.0,0,18.07,0.0211
1054,N2C,6,5.4527,45.0,3,43.94,0.2055
1054,S2C,6,5.9867,45.0,3,40.02,0.1978
1054,E2C,2,13.2837,0.0,0,18.04,0.0207
1054,W2C,2,13.4008,0.0,0,17.88,0.019
1055,N2C,6,4.4567,48.0,3,53.76,0.2218
1055,S2C,6,5.3175,48.0,3,45.06,0.2094
1055,E2C,2,13.3336,0.0,0,17.97,0.02
1055,W2C,2,13.0512,0.0,0,18.36,0.0241
1056,N2C,6,4.4471,51.0,3,53.88,0.224
1056,S2C,6,4.5616,51.0,3,52.53,0.2223
1056,E2C,2,12.8252,0.0,0,18.68,0.0273
1056,W2C,2,12.5451,0.0,0,19.1,0.0314
1057,N2C,4,6.6158,12.0,2,36.22,0.1487
1057,S2C,4,6.3957,10.0,1,37.46,0.1446
1057,E2C,2,13.5065,0.0,0,17.74,0.0175
1057,W2C,2,13.1134,0.0,0,18.27,0.0232
1058,N2C,4,7.2527,0.0,0,33.04,0.1196
1058,S2C,4,6.565,0.0,0,36.5,0.1295
1058,E2C,2,13.4308,0.0,0,17.84,0.0186
1058,W2C,2,13.1756,0.0,0,18.19,0.0223
1059,N2C,4,8.0775,0.0,0,29.66,0.1077
1059,S2C,4,7.4748,0.0,0,32.05,0.1164
1059,E2C,2,13.2883,0.0,0,18.03,0.0207
1059,W2C,2,12.7017,0.0,0,18.86,0.0291
1060,N2C,3,9.9428,0.0,0,24.1,0.0748
1060,S2C,2,12.0866,0.0,0,19.82,0.038
1060,E2C,2,12.7146,0.0,0,18.84,0.0289
1060,W2C,2,12.4101,0.0,0,19.31,0.0333
1061,N2C,2,13.3063,0.0,0,18.01,0.0204
1061,S2C,2,12.8961,0.0,0,18.58,0.0263
1061,E2C,2,12.6249,0.0,0,18.98,0.0302
1061,W2C,2,12.5324,0.0,0,19.12,0.0315
1062,N2C,2,12.8574,0.0,0,18.64,0.0269
1062,S2C,2,12.168,0.0,0,19.69,0.0368
1062,E2C,2,12.6612,0.0,0,18.92,0.0297
1062,W2C,2,12.0922,0.0,0,19.81,0.0379
1063,N2C,2,13.3836,0.0,0,17.9,0.0193
1063,S2C,2,12.4109,0.0,0,19.31,0.0333
1063,E2C,3,11.8168,0.0,0,20.28,0.0479
1063,W2C,3,10.8993,0.0,0,21.98,0.0611
1064,N2C,2,13.2632,0.0,0,18.06,0.021
1064,S2C,2,12.0362,0.0,0,19.91,0.0387
1064,E2C,3,9.9903,0.0,0,23.98,0.0742
1064,W2C,3,9.226,0.0,0,25.97,0.0852
1065,N2C,2,13.2376,0.0,0,18.1,0.0214
1065,S2C,2,12.4473,0.0,0,19.25,0.0328
1065,E2C,3,9.6093,0.0,0,24.93,0.0796
1065,W2C,3,8.4466,0.0,0,28.37,0.0964
1066,N2C,2,12.8896,0.0,0,18.59,0.0264
1066,S2C,2,12.2873,0.0,0,19.5,0.0351
1066,E2C,3,9.2036,0.0,0,26.03,0.0855
1066,W2C,3,8.6134,1.0,1,27.82,0.1006
1067,N2C,2,13.7666,0.0,0,17.4,0.0138
1067,S2C,2,12.3225,0.0,0,19.44,0.0346
1067,E2C,3,8.9094,1.0,1,26.89,0.0964
1067,W2C,3,8.6882,2.0,1,27.58,0.1002
1068,N2C,2,13.0595,0.0,0,18.35,0.024
1068,S2C,2,12.4187,0.0,0,19.29,0.0332
1068,E2C,3,9.0316,2.0,1,26.53,0.0953
1068,W2C,3,8.2081,3.0,1,29.19,0.1078
1069,N2C,2,12.9655,0.0,0,18.48,0.0253
1069,S2C,2,12.4671,0.0,0,19.22,0.0325
1069,E2C,3,8.9157,3.0,1,26.87,0.0976
1069,W2C,3,8.3238,4.0,1,28.78,0.1068
1070,N2C,2,13.4938,0.0,0,17.76,0.0177
1070,S2C,2,12.4548,0.0,0,19.24,0.0327
1070,E2C,3,8.5539,4.0,1,28.01,0.1035
1070,W2C,3,8.0273,5.0,1,29.85,0.1117
1071,N2C,2,13.4102,0.0,0,17.87,0.0189
1071,S2C,2,11.8288,0.0,0,20.26,0.0417
1071,E2C,3,8.0821,5.0,1,29.65,0.111
1071,W2C,3,8.0797,6.0,1,29.65,0.1117
1072,N2C,2,13.1461,0.0,0,18.23,0.0227
1072,S2C,3,12.8194,0.0,0,18.69,0.0334
1072,E2C,4,7.9819,6.0,1,30.02,0.1191
1072,W2C,4,9.559,7.0,1,25.07,0.097
1073,N2C,2,12.8457,0.0,0,18.65,0.027
1073,S2C,3,12.7757,0.0,0,18.75,0.034
1073,E2C,4,6.7925,7.0,1,35.27,0.1369
1073,W2C,4,8.1159,8.0,1,29.52,0.1185
1074,N2C,2,13.2494,0.0,0,18.08,0.0212
1074,S2C,3,12.4904,0.0,0,19.18,0.0382
1074,E2C,4,6.0773,8.0,1,39.43,0.1478
1074,W2C,4,7.0811,9.0,1,33.84,0.134
1075,N2C,2,13.1033,0.0,0,18.29,0.0233
1075,S2C,2,13.2103,0.0,0,18.14,0.0218
1075,E2C,4,6.1518,10.0,2,38.95,0.1541
1075,W2C,4,6.4906,10.0,1,36.91,0.1432
1076,N2C,2,13.4472,0.0,0,17.82,0.0184
1076,S2C,2,13.446,0.0,0,17.82,0.0184
1076,E2C,4,6.3124,12.0,2,37.96,0.1531
1076,W2C,4,6.2338,11.0,1,38.44,0.1476
1077,N2C,2,13.7578,0.0,0,17.42,0.0139
1077,S2C,2,13.5161,0.0,0,17.73,0.0174
1077,E2C,4,6.151,14.0,2,38.95,0.1568
1077,W2C,4,6.2381,13.0,2,38.41,0.1548
1078,N2C,2,13.6019,0.0,0,17.62,0.0161
1078,S2C,2,13.1407,0.0,0,18.23,0.0228
1078,E2C,4,6.1331,16.0,2,39.07,0.1584
1078,W2C,4,6.0421,15.0,2,39.65,0.159
1079,N2C,2,13.5778,0.0,0,17.65,0.0165
1079,S2C,2,12.7459,0.0,0,18.8,0.0285
1079,E2C,4,6.1681,18.0,2,38.85,0.1592
1079,W2C,4,6.3748,17.0,2,37.59,0.1555
1080,N2C,2,13.2195,0.0,0,18.12,0.0217
1080,S2C,2,12.9409,0.0,0,18.51,0.0257
1080,E2C,4,5.0695,20.0,2,47.26,0.1763
1080,W2C,4,6.1423,19.0,2,39.01,0.1602
1081,N2C,2,13.2434,0.0,0,18.09,0.0213
1081,S2C,2,13.3735,0.0,0,17.92,0.0194
1081,E2C,5,6.0364,22.0,2,39.69,0.1698
1081,W2C,5,6.9536,21.0,2,34.46,0.1559
1082,N2C,2,13.0474,0.0,0,18.36,0.0241
1082,S2C,2,13.033,0.0,0,18.38,0.0243
1082,E2C,5,5.1191,24.0,2,46.81,0.1843
1082,W2C,5,5.7873,23.0,2,41.4,0.174
1083,N2C,2,13.2794,0.0,0,18.04,0.0208
1083,S2C,2,13.2878,0.0,0,18.03,0.0207
1083,E2C,5,5.0241,26.0,2,47.69,0.187
1083,W2C,5,5.278,25.0,2,45.4,0.1827
1084,N2C,2,13.0687,0.0,0,18.33,0.0238
1084,S2C,2,13.7491,0.0,0,17.43,0.014
1084,E2C,5,4.8845,28.0,2,49.05,0.1903
1084,W2C,5,5.1696,28.0,3,46.35,0.1922
1085,N2C,2,12.8259,0.0,0,18.68,0.0273
1085,S2C,2,12.998,0.0,0,18.43,0.0248
1085,E2C,5,5.0016,31.0,3,47.9,0.1966
1085,W2C,5,5.1388,31.0,3,46.63,0.1947
1086,N2C,2,12.8074,0.0,0,18.71,0.0276
1086,S2C,2,13.1432,0.0,0,18.23,0.0228
1086,E2C,5,5.1542,34.0,3,46.49,0.1965
1086,W2C,5,4.9849,34.0,3,48.07,0.1989
1087,N2C,2,13.2899,0.0,0,18.03,0.0206
1087,S2C,2,13.5913,0.0,0,17.63,0.0163
1087,E2C,5,5.1254,37.0,3,46.75,0.1989
1087,W2C,5,5.2247,37.0,3,45.86,0.1974
1088,N2C,2,12.6419,0.0,0,18.95,0.03
1088,S2C,2,13.6268,0.0,0,17.58,0.0158
1088,E2C,5,4.7753,40.0,3,50.17,0.2059
1088,W2C,5,5.2455,40.0,3,45.68,0.1991
1089,N2C,2,12.3191,0.0,0,19.45,0.0346
1089,S2C,2,12.9956,0.0,0,18.44,0.0249
1089,E2C,5,4.9715,43.0,3,48.19,0.2051
1089,W2C,5,5.3052,43.0,3,45.16,0.2003
1090,N2C,3,12.0374,0.0,0,19.9,0.0447
1090,S2C,3,11.5397,0.0,0,20.76,0.0518
1090,E2C,4,9.6488,6.0,1,24.83,0.0951
1090,W2C,4,8.9968,7.0,1,26.63,0.1051
1091,N2C,3,10.4839,0.0,0,22.85,0.067
1091,S2C,3,9.6253,0.0,0,24.89,0.0794
1091,E2C,4,10.228,0.0,0,23.43,0.0767
1091,W2C,4,8.0779,0.0,0,29.66,0.1077
1092,N2C,3,8.802,0.0,0,27.22,0.0913
1092,S2C,3,9.07,0.0,0,26.42,0.0874
1092,E2C,4,9.6907,0.0,0,24.72,0.0845
1092,W2C,4,8.6147,0.0,0,27.81,0.1
1093,N2C,3,8.8021,0.0,0,27.22,0.0913
1093,S2C,3,8.8626,1.0,1,27.04,0.0971
1093,E2C,3,11.3558,0.0,0,21.1,0.0545
1093,W2C,2,13.5869,0.0,0,17.63,0.0164
1094,N2C,3,8.7615,1.0,1,27.35,0.0985
1094,S2C,3,8.987,2.0,1,26.66,0.0959
1094,E2C,2,12.8984,0.0,0,18.58,0.0263
1094,W2C,2,13.6932,0.0,0,17.5,0.0148
1095,N2C,3,8.7985,2.0,1,27.23,0.0986
1095,S2C,3,8.6714,3.0,1,27.63,0.1011
1095,E2C,2,13.4523,0.0,0,17.81,0.0183
1095,W2C,2,13.1524,0.0,0,18.22,0.0226
1096,N2C,3,8.4123,3.0,1,28.48,0.1049
1096,S2C,3,8.4972,4.0,1,28.2,0.1043
1096,E2C,2,12.8427,0.0,0,18.66,0.0271
1096,W2C,2,13.1451,0.0,0,18.23,0.0227
1097,N2C,3,8.8799,4.0,1,26.98,0.0988
1097,S2C,3,8.727,5.0,1,27.46,0.1017
1097,E2C,2,13.0884,0.0,0,18.31,0.0235
1097,W2C,2,13.097,0.0,0,18.29,0.0234
1098,N2C,3,7.9665,5.0,1,30.08,0.1126
1098,S2C,3,8.2803,6.0,1,28.94,0.1088
1098,E2C,2,13.2557,0.0,0,18.08,0.0211
1098,W2C,2,13.164,0.0,0,18.2,0.0225
1099,N2C,4,8.3497,6.0,1,28.7,0.1138
1099,S2C,4,8.0946,7.0,1,29.6,0.1181
1099,E2C,2,13.5591,0.0,0,17.67,0.0168
1099,W2C,2,13.5353,0.0,0,17.7,0.0171
1100,N2C,4,7.1925,7.0,1,33.31,0.1311
1100,S2C,4,7.3607,8.0,1,32.55,0.1293
1100,E2C,2,13.2144,0.0,0,18.13,0.0217
1100,W2C,2,13.0805,0.0,0,18.32,0.0237
1101,N2C,4,6.6606,8.0,1,35.97,0.1394
1101,S2C,4,6.3561,9.0,1,37.7,0.1445
1101,E2C,2,13.1309,0.0,0,18.25,0.0229
1101,W2C,2,13.33,0.0,0,17.97,0.0201
1102,N2C,4,6.6407,9.0,1,36.08,0.1404
1102,S2C,4,6.2558,11.0,2,38.3,0.1533
1102,E2C,2,13.7592,0.0,0,17.41,0.0139
1102,W2C,2,13.2497,0.0,0,18.08,0.0212
1103,N2C,4,6.331,11.0,2,37.85,0.1522
1103,S2C,4,6.6136,13.0,2,36.23,0.1494
1103,E2C,2,13.8146,0.0,0,17.34,0.0131
1103,W2C,2,13.1323,0.0,0,18.25,0.0229
1104,N2C,4,6.3198,13.0,2,37.91,0.1537
1104,S2C,4,6.413,15.0,2,37.36,0.1537
1104,E2C,2,12.9247,0.0,0,18.54,0.0259
1104,W2C,2,13.614,0.0,0,17.6,0.016
1105,N2C,4,6.5656,15.0,2,36.49,0.1515
1105,S2C,4,6.576,17.0,2,36.44,0.1526
1105,E2C,2,13.3786,0.0,0,17.91,0.0194
1105,W2C,2,13.285,0.0,0,18.04,0.0207
1106,N2C,4,6.5211,17.0,2,36.74,0.1534
1106,S2C,4,6.3528,19.0,2,37.72,0.1572
1106,E2C,2,13.2435,0.0,0,18.09,0.0213
1106,W2C,2,13.3375,0.0,0,17.96,0.02
1107,N2C,4,6.1612,19.0,2,38.89,0.16
1107,S2C,4,5.5432,21.0,2,43.22,0.1702
1107,E2C,2,13.4587,0.0,0,17.8,0.0182
1107,W2C,2,13.2838,0.0,0,18.04,0.0207
1108,N2C,5,6.8902,21.0,2,34.77,0.1568
1108,S2C,5,6.5013,23.0,2,36.85,0.1637
1108,E2C,2,13.3188,0.0,0,17.99,0.0202
1108,W2C,2,12.5123,0.0,0,19.15,0.0318
1109,N2C,5,5.8325,23.0,2,41.08,0.1734
1109,S2C,5,5.2888,25.0,2,45.3,0.1825
1109,E2C,2,13.0063,0.0,0,18.42,0.0247
1109,W2C,2,12.3345,0.0,0,19.43,0.0344
1110,N2C,5,5.3676,25.0,2,44.64,0.1814
1110,S2C,5,5.1843,28.0,3,46.22,0.192
1110,E2C,2,12.9556,0.0,0,18.49,0.0255
1110,W2C,2,12.2358,0.0,0,19.58,0.0358
1111,N2C,5,5.3337,28.0,3,44.92,0.1899
1111,S2C,5,5.2491,31.0,3,45.65,0.1931
1111,E2C,2,13.0254,0.0,0,18.39,0.0244
1111,W2C,2,11.6811,0.0,0,20.51,0.0438
1112,N2C,5,5.2659,31.0,3,45.5,0.1928
1112,S2C,5,5.1039,34.0,3,46.94,0.1972
1112,E2C,2,13.1417,0.0,0,18.23,0.0228
1112,W2C,2,12.3387,0.0,0,19.42,0.0343
1113,N2C,5,5.2108,34.0,3,45.98,0.1956
1113,S2C,5,5.0078,37.0,3,47.85,0.2006
1113,E2C,2,13.3926,0.0,0,17.89,0.0192
1113,W2C,2,11.9266,0.0,0,20.09,0.0403
1114,N2C,5,5.2847,37.0,3,45.34,0.1966
1114,S2C,5,5.0672,40.0,3,47.28,0.2017
1114,E2C,2,13.4349,0.0,0,17.83,0.0186
1114,W2C,2,12.5071,0.0,0,19.16,0.0319
1115,N2C,5,5.4238,40.0,3,44.18,0.1966
1115,S2C,5,4.9969,43.0,3,47.95,0.2047
1115,E2C,2,12.771,0.0,0,18.76,0.0281
1115,W2C,2,12.3846,0.0,0,19.35,0.0337
1116,N2C,5,4.5938,43.0,3,52.16,0.2105
1116,S2C,5,5.1282,46.0,3,46.72,0.2048
1116,E2C,2,13.0749,0.0,0,18.33,0.0237
1116,W2C,2,12.472,0.0,0,19.21,0.0324
1117,N2C,6,5.4767,46.0,3,43.75,0.2058
1117,S2C,6,5.9258,49.0,3,40.43,0.2013
1117,E2C,2,13.7823,0.0,0,17.38,0.0136
1117,W2C,2,12.7716,0.0,0,18.76,0.0281
1118,N2C,6,4.5164,49.0,3,53.05,0.2216
1118,S2C,6,5.265,52.0,3,45.51,0.2129
1118,E2C,2,12.9088,0.0,0,18.56,0.0261
1118,W2C,2,12.3592,0.0,0,19.39,0.034
1119,N2C,6,4.4917,53.0,4,53.34,0.2307
1119,S2C,6,4.5078,55.0,3,53.15,0.2258
1119,E2C,2,13.6813,0.0,0,17.51,0.015
1119,W2C,2,12.5829,0.0,0,19.04,0.0308
1120,N2C,6,4.4708,57.0,4,53.59,0.2336
1120,S2C,6,4.3254,58.0,3,55.39,0.2304
1120,E2C,2,13.1624,0.0,0,18.2,0.0225
1120,W2C,2,12.104,0.0,0,19.8,0.0377
1121,N2C,6,4.3693,61.0,4,54.84,0.2378
1121,S2C,6,4.2289,61.0,3,56.66,0.2338
1121,E2C,2,13.2293,0.0,0,18.11,0.0215
1121,W2C,2,12.0367,0.0,0,19.91,0.0387
1122,N2C,6,4.313,65.0,4,55.55,0.2412
1122,S2C,6,4.1025,65.0,4,58.4,0.2443
1122,E2C,2,13.1126,0.0,0,18.27,0.0232
1122,W2C,2,12.7916,0.0,0,18.73,0.0278
1123,N2C,4,6.771,18.0,2,35.39,0.1505
1123,S2C,4,6.2319,16.0,2,38.45,0.1569
1123,E2C,2,13.6494,0.0,0,17.55,0.0155
1123,W2C,2,12.1671,0.0,0,19.69,0.0368
1124,N2C,4,6.9063,0.0,0,34.69,0.1246
1124,S2C,4,6.4406,0.0,0,37.2,0.1313
1124,E2C,2,13.6226,0.0,0,17.59,0.0158
1124,W2C,2,12.0577,0.0,0,19.87,0.0384
1125,N2C,4,6.528,0.0,0,36.7,0.13
1125,S2C,4,6.3344,0.0,0,37.83,0.1328
1125,E2C,2,12.5641,0.0,0,19.07,0.0311
1125,W2C,2,12.5853,0.0,0,19.04,0.0308
1126,N2C,3,10.7526,0.0,0,22.28,0.0632
1126,S2C,3,9.9784,0.0,0,24.01,0.0743
1126,E2C,3,11.4981,0.0,0,20.84,0.0524
1126,W2C,3,12.6347,0.0,0,18.96,0.0361
1127,N2C,3,10.4894,0.0,0,22.84,0.067
1127,S2C,3,9.9669,0.0,0,24.04,0.0745
1127,E2C,3,9.367,0.0,0,25.58,0.0831
1127,W2C,3,12.4903,0.0,0,19.18,0.0382
1128,N2C,3,10.8651,0.0,0,22.05,0.0616
1128,S2C,3,10.5052,0.0,0,22.81,0.0667
1128,E2C,3,8.4619,0.0,0,28.32,0.0962
1128,W2C,3,12.1899,0.0,0,19.66,0.0425
1129,N2C,2,12.7266,0.0,0,18.83,0.0288
1129,S2C,2,11.9509,0.0,0,20.05,0.0399
1129,E2C,3,8.3261,1.0,1,28.78,0.1048
1129,W2C,3,10.7964,0.0,0,22.19,0.0625
1130,N2C,2,12.9559,0.0,0,18.49,0.0255
1130,S2C,2,11.8941,0.0,0,20.14,0.0407
1130,E2C,3,8.5331,2.0,1,28.08,0.1025
1130,W2C,3,9.7767,0.0,0,24.51,0.0772
1131,N2C,2,13.0273,0.0,0,18.39,0.0244
1131,S2C,2,12.7032,0.0,0,18.86,0.0291
1131,E2C,3,8.4165,3.0,1,28.47,0.1048
1131,W2C,3,8.9512,0.0,0,26.77,0.0891
1132,N2C,2,13.6524,0.0,0,17.55,0.0154
1132,S2C,2,12.6316,0.0,0,18.97,0.0301
1132,E2C,3,8.3639,4.0,1,28.65,0.1062
1132,W2C,3,8.716,1.0,1,27.49,0.0992
1133,N2C,2,13.1559,0.0,0,18.21,0.0226
1133,S2C,2,12.8172,0.0,0,18.69,0.0274
1133,E2C,3,8.131,5.0,1,29.47,0.1103
1133,W2C,3,8.3986,2.0,1,28.53,0.1044
1134,N2C,2,12.8755,0.0,0,18.61,0.0266
1134,S2C,2,12.5849,0.0,0,19.04,0.0308
1134,E2C,3,7.987,6.0,1,30.0,0.113
1134,W2C,3,8.0721,3.0,1,29.68,0.1098
1135,N2C,2,13.5585,0.0,0,17.67,0.0168
1135,S2C,3,12.9049,0.0,0,18.57,0.0322
1135,E2C,4,8.4955,7.0,1,28.2,0.1123
1135,W2C,4,7.249,4.0,1,33.05,0.1283
1136,N2C,2,13.8072,0.0,0,17.35,0.0132
1136,S2C,3,12.6365,0.0,0,18.96,0.036
1136,E2C,4,7.1277,8.0,1,33.62,0.1327
1136,W2C,4,6.0748,5.0,1,39.44,0.1459
1137,N2C,2,13.0664,0.0,0,18.34,0.0239
1137,S2C,2,12.6728,0.0,0,18.91,0.0295
1137,E2C,4,6.4267,9.0,1,37.28,0.1435
1137,W2C,4,5.4848,7.0,2,43.68,0.1617
1138,N2C,2,13.2981,0.0,0,18.02,0.0205
1138,S2C,2,12.1661,0.0,0,19.69,0.0368
1138,E2C,4,6.6592,10.0,1,35.98,0.1408
1138,W2C,4,5.5876,9.0,2,42.88,0.1615
1139,N2C,2,12.9517,0.0,0,18.5,0.0255
