time,edge,vehicles,speed,waiting,halting,traveltime,blocked,incident_active
1542,W2C,7,4.3645,45.0,4,54.9,0,0
1543,N2C,3,13.0634,0.0,0,18.34,0,0
1543,S2C,2,13.3932,0.0,0,17.89,0,0
1543,E2C,48,2.242,329.0,29,106.87,0,0
1543,W2C,8,4.9205,49.0,4,48.69,0,0
1544,N2C,3,12.7767,0.0,0,18.75,0,0
1544,S2C,2,13.7461,0.0,0,17.43,0,0
1544,E2C,49,2.0929,360.0,31,114.48,0,0
1544,W2C,8,4.8616,53.0,4,49.28,0,0
1545,N2C,3,13.0484,0.0,0,18.36,0,0
1545,S2C,3,13.2879,0.0,0,18.03,0,0
1545,E2C,49,1.8412,389.0,30,130.13,0,0
1545,W2C,8,4.7736,57.0,4,50.19,0,0
1546,N2C,3,12.7931,0.0,0,18.73,0,0
1546,S2C,3,13.2876,0.0,0,18.03,0,0
1546,E2C,51,1.8445,421.0,32,129.9,0,0
1546,W2C,8,4.5403,62.0,5,52.77,0,0
1547,N2C,3,12.3944,0.0,0,19.33,0,0
1547,S2C,3,13.3208,0.0,0,17.99,0,0
1547,E2C,51,1.6274,454.0,33,147.22,0,0
1547,W2C,8,4.5747,67.0,5,52.38,0,0
1548,N2C,3,13.0501,0.0,0,18.36,0,0
1548,S2C,3,13.6474,0.0,0,17.56,0,0
1548,E2C,52,1.5864,488.0,34,151.04,0,0
1548,W2C,8,4.6517,72.0,5,51.51,0,0
1549,N2C,4,12.8426,0.0,0,18.66,0,0
1549,S2C,3,13.7552,0.0,0,17.42,0,0
1549,E2C,53,1.5467,523.0,35,154.91,0,0
1549,W2C,9,4.8144,77.0,5,49.77,0,0
1550,N2C,4,11.9575,0.0,0,20.04,0,0
1550,S2C,3,13.4067,0.0,0,17.87,0,0
1550,E2C,54,1.4821,560.0,37,161.66,0,0
1550,W2C,9,4.4233,82.0,5,54.17,0,0
1551,N2C,4,10.9325,0.0,0,21.92,0,0
1551,S2C,3,12.9858,0.0,0,18.45,0,0
1551,E2C,55,1.3632,598.0,38,175.77,0,0
1551,W2C,9,4.0696,87.0,5,58.88,0,0
1552,N2C,4,9.7643,0.0,0,24.54,0,0
1552,S2C,3,12.8873,0.0,0,18.59,0,0
1552,E2C,54,1.4367,574.0,38,166.77,0,0
1552,W2C,7,5.1079,43.0,3,46.91,0,0
1553,N2C,4,9.8946,1.0,1,24.22,0,0
1553,S2C,3,13.5779,0.0,0,17.65,0,0
1553,E2C,55,1.2625,552.0,38,189.79,0,0
1553,W2C,7,5.2618,9.0,2,45.54,0,0
1554,N2C,4,9.2968,2.0,1,25.77,0,0
1554,S2C,3,12.5102,0.0,0,19.15,0,0
1554,E2C,56,1.2892,530.0,37,185.85,0,0
1554,W2C,7,6.1154,0.0,0,39.18,0,0
1555,N2C,5,9.2921,3.0,1,25.79,0,0
1555,S2C,4,11.2585,0.0,0,21.28,0,0
1555,E2C,55,1.1496,510.0,36,208.41,0,0
1555,W2C,6,8.6375,0.0,0,27.74,0,0
1556,N2C,5,8.1606,4.0,1,29.36,0,0
1556,S2C,4,10.1581,0.0,0,23.59,0,0
1556,E2C,56,1.19,491.0,35,201.35,0,0
1556,W2C,6,8.0529,0.0,0,29.75,0,0
1557,N2C,5,7.8128,5.0,1,30.67,0,0
1557,S2C,4,9.2837,0.0,0,25.81,0,0
1557,E2C,57,1.2283,472.0,35,195.06,0,0
1557,W2C,5,9.2632,0.0,0,25.87,0,0
1558,N2C,5,7.3186,7.0,2,32.74,0,0
1558,S2C,4,9.4793,1.0,1,25.28,0,0
1558,E2C,56,1.0841,454.0,34,221.01,0,0
1558,W2C,4,10.4999,0.0,0,22.82,0,0
1559,N2C,5,7.5945,9.0,2,31.55,0,0
1559,S2C,4,9.5161,2.0,1,25.18,0,0
1559,E2C,57,1.0821,462.0,35,221.43,0,0
1559,W2C,4,10.8641,0.0,0,22.05,0,0
1560,N2C,5,7.0123,11.0,2,34.17,0,0
1560,S2C,4,9.2014,3.0,1,26.04,0,0
1560,E2C,55,1.003,445.0,35,238.89,0,0
1560,W2C,3,11.4685,0.0,0,20.89,0,0
1561,N2C,6,7.399,13.0,2,32.38,0,0
1561,S2C,5,10.5822,4.0,1,22.64,0,0
1561,E2C,56,1.1379,427.0,34,210.56,0,0
1561,W2C,3,11.9857,0.0,0,19.99,0,0
1562,N2C,6,6.7699,15.0,2,35.39,0,0
1562,S2C,5,9.4772,5.0,1,25.28,0,0
1562,E2C,54,1.0457,410.0,34,229.12,0,0
1562,W2C,3,11.4744,0.0,0,20.88,0,0
1563,N2C,6,6.1301,18.0,3,39.09,0,0
1563,S2C,5,8.817,6.0,1,27.17,0,0
1563,E2C,55,1.3373,417.0,32,179.17,0,0
1563,W2C,3,11.4997,0.0,0,20.84,0,0
1564,N2C,6,6.1984,21.0,3,38.66,0,0
1564,S2C,5,8.1188,7.0,1,29.51,0,0
1564,E2C,54,1.1845,400.0,32,202.28,0,0
1564,W2C,3,11.4676,0.0,0,20.89,0,0
1565,N2C,6,6.0826,24.0,3,39.39,0,0
1565,S2C,5,7.2648,8.0,1,32.98,0,0
1565,E2C,54,1.4541,384.0,31,164.77,0,0
1565,W2C,3,11.2782,0.0,0,21.24,0,0
1566,N2C,6,5.4154,27.0,3,44.24,0,0
1566,S2C,5,6.7671,9.0,1,35.41,0,0
1566,E2C,53,1.404,367.0,30,170.66,0,0
1566,W2C,3,11.2713,0.0,0,21.26,0,0
1567,N2C,7,6.0802,30.0,3,39.41,0,0
1567,S2C,6,7.0104,11.0,2,34.18,0,0
1567,E2C,53,1.7051,374.0,31,140.52,0,0
1567,W2C,4,11.7243,0.0,0,20.44,0,0
1568,N2C,7,5.4699,33.0,3,43.8,0,0
1568,S2C,6,6.5872,13.0,2,36.37,0,0
1568,E2C,52,1.5836,359.0,31,151.3,0,0
1568,W2C,4,11.7942,0.0,0,20.32,0,0
1569,N2C,7,5.3197,36.0,3,45.04,0,0
1569,S2C,6,6.0039,15.0,2,39.91,0,0
1569,E2C,51,1.6992,369.0,32,141.01,0,0
1569,W2C,4,11.4261,0.0,0,20.97,0,0
1570,N2C,7,5.3372,40.0,4,44.89,0,0
1570,S2C,6,6.0928,18.0,3,39.33,0,0
1570,E2C,50,1.8574,354.0,30,129.0,0,0
1570,W2C,4,11.2972,0.0,0,21.21,0,0
1571,N2C,7,5.1642,44.0,4,46.4,0,0
1571,S2C,6,6.4278,21.0,3,37.28,0,0
1571,E2C,48,1.8747,340.0,30,127.81,0,0
1571,W2C,4,11.6677,0.0,0,20.54,0,0
1572,N2C,7,5.3082,48.0,4,45.14,0,0
1572,S2C,6,6.2087,24.0,3,38.59,0,0
1572,E2C,48,2.2627,327.0,30,105.89,0,0
1572,W2C,4,11.3442,0.0,0,21.12,0,0
1573,N2C,8,5.9438,52.0,4,40.31,0,0
1573,S2C,7,7.3518,27.0,3,32.59,0,0
1573,E2C,46,2.2731,313.0,28,105.41,0,0
1573,W2C,5,11.7182,0.0,0,20.45,0,0
1574,N2C,8,5.763,56.0,4,41.58,0,0
1574,S2C,7,6.6862,30.0,3,35.84,0,0
1574,E2C,46,2.6828,299.0,26,89.31,0,0
1574,W2C,4,12.4739,0.0,0,19.21,0,0
1575,N2C,8,5.2602,60.0,4,45.55,0,0
1575,S2C,7,6.4443,33.0,3,37.18,0,0
1575,E2C,44,2.6738,303.0,25,89.61,0,0
1575,W2C,3,12.6262,0.0,0,18.98,0,0
1576,N2C,8,4.9418,64.0,4,48.48,0,0
1576,S2C,7,6.2282,36.0,3,38.47,0,0
1576,E2C,44,3.1493,305.0,24,76.08,0,0
1576,W2C,3,12.5133,0.0,0,19.15,0,0
1577,N2C,8,4.3589,68.0,4,54.97,0,0
1577,S2C,7,5.6098,39.0,3,42.71,0,0
1577,E2C,42,3.1556,286.0,22,75.93,0,0
1577,W2C,3,12.804,0.0,0,18.71,0,0
1578,N2C,8,4.095,73.0,5,58.51,0,0
1578,S2C,7,5.0208,42.0,3,47.72,0,0
1578,E2C,40,3.1686,265.0,20,75.62,0,0
1578,W2C,3,12.6101,0.0,0,19.0,0,0
1579,N2C,9,4.8332,78.0,5,49.57,0,0
1579,S2C,8,5.7619,45.0,3,41.58,0,0
1579,E2C,40,3.7037,243.0,18,64.69,0,0
1579,W2C,3,12.7762,0.0,0,18.75,0,0
1580,N2C,9,4.2629,83.0,5,56.21,0,0
1580,S2C,8,5.1688,49.0,4,46.36,0,0
1580,E2C,39,3.9981,240.0,17,59.93,0,0
1580,W2C,3,12.5794,0.0,0,19.05,0,0
1581,N2C,9,3.9931,89.0,6,60.0,0,0
1581,S2C,8,5.0621,53.0,4,47.33,0,0
1581,E2C,38,4.1549,235.0,16,57.67,0,0
1581,W2C,3,12.4601,0.0,0,19.23,0,0
1582,N2C,9,3.9555,95.0,6,60.57,0,0
1582,S2C,8,5.0709,57.0,4,47.25,0,0
1582,E2C,37,4.3751,209.0,14,54.76,0,0
1582,W2C,3,12.1604,0.0,0,19.7,0,0
1583,N2C,9,3.5367,101.0,6,67.75,0,0
1583,S2C,8,4.5409,62.0,5,52.76,0,0
1583,E2C,37,4.4682,183.0,12,53.62,0,0
1583,W2C,3,12.2534,0.0,0,19.55,0,0
1584,N2C,9,3.141,107.0,6,76.28,0,0
1584,S2C,8,4.0138,67.0,5,59.69,0,0
1584,E2C,37,4.4664,177.0,12,53.65,0,0
1584,W2C,3,12.4291,0.0,0,19.28,0,0
1585,N2C,8,4.7636,52.0,4,50.3,0,0
1585,S2C,7,5.9571,25.0,3,40.22,0,0
1585,E2C,37,4.3011,150.0,11,55.71,0,0
1585,W2C,4,12.4388,0.0,0,19.26,0,0
1586,N2C,8,5.0823,15.0,2,47.14,0,0
1586,S2C,7,6.1373,4.0,1,39.04,0,0
1586,E2C,37,4.2138,123.0,10,56.86,0,0
1586,W2C,4,12.0392,0.0,0,19.9,0,0
1587,N2C,8,5.749,1.0,1,41.68,0,0
1587,S2C,7,6.7756,0.0,0,35.36,0,0
1587,E2C,37,4.0658,95.0,9,58.93,0,0
1587,W2C,4,12.0631,0.0,0,19.86,0,0
1588,N2C,6,7.0377,0.0,0,34.05,0,0
1588,S2C,5,8.8624,0.0,0,27.04,0,0
1588,E2C,37,4.1302,84.0,8,58.01,0,0
1588,W2C,4,11.3778,0.0,0,21.06,0,0
1589,N2C,6,7.9853,0.0,0,30.01,0,0
1589,S2C,5,9.9335,0.0,0,24.12,0,0
1589,E2C,37,4.1848,55.0,7,57.25,0,0
1589,W2C,4,9.7975,0.0,0,24.46,0,0
1590,N2C,5,9.2437,0.0,0,25.92,0,0
1590,S2C,4,11.0846,0.0,0,21.62,0,0
1590,E2C,37,4.3966,25.0,6,54.5,0,0
1590,W2C,4,9.2257,0.0,0,25.97,0,0
1591,N2C,5,11.0052,0.0,0,21.77,0,0
1591,S2C,4,12.6214,0.0,0,18.98,0,0
1591,E2C,37,4.577,33.0,8,52.35,0,0
1591,W2C,5,9.0836,1.0,1,26.38,0,0
1592,N2C,5,11.5273,0.0,0,20.79,0,0
1592,S2C,4,12.6289,0.0,0,18.97,0,0
1592,E2C,37,4.6357,43.0,10,51.69,0,0
1592,W2C,5,8.3529,2.0,1,28.68,0,0
1593,N2C,4,12.4031,0.0,0,19.32,0,0
1593,S2C,3,13.4933,0.0,0,17.76,0,0
1593,E2C,37,4.6912,53.0,10,51.07,0,0
1593,W2C,5,7.8224,3.0,1,30.63,0,0
1594,N2C,4,12.1809,0.0,0,19.67,0,0
1594,S2C,3,13.2395,0.0,0,18.1,0,0
1594,E2C,38,4.483,65.0,12,53.45,0,0
1594,W2C,5,7.6569,4.0,1,31.29,0,0
1595,N2C,4,12.0624,0.0,0,19.86,0,0
1595,S2C,3,13.1318,0.0,0,18.25,0,0
1595,E2C,38,4.2703,78.0,13,56.11,0,0
1595,W2C,5,7.645,5.0,1,31.34,0,0
1596,N2C,4,12.2406,0.0,0,19.57,0,0
1596,S2C,3,13.0995,0.0,0,18.29,0,0
1596,E2C,39,4.2328,92.0,14,56.61,0,0
1596,W2C,5,7.7455,7.0,2,30.93,0,0
1597,N2C,3,13.3727,0.0,0,17.92,0,0
1597,S2C,3,13.0411,0.0,0,18.37,0,0
1597,E2C,40,3.8802,106.0,15,61.75,0,0
1597,W2C,6,8.4552,9.0,2,28.34,0,0
1598,N2C,3,13.0793,0.0,0,18.32,0,0
1598,S2C,3,12.5191,0.0,0,19.14,0,0
1598,E2C,41,3.6955,123.0,17,64.84,0,0
1598,W2C,6,8.0559,11.0,2,29.74,0,0
1599,N2C,3,13.2837,0.0,0,18.04,0,0
1599,S2C,3,12.9534,0.0,0,18.5,0,0
1599,E2C,41,3.4308,138.0,16,69.84,0,0
1599,W2C,6,7.4221,13.0,2,32.28,0,0
1600,N2C,3,12.8562,0.0,0,18.64,0,0
1600,S2C,3,12.81,0.0,0,18.7,0,0
1600,E2C,41,3.2619,156.0,18,73.45,0,0
1600,W2C,6,6.592,15.0,2,36.35,0,0
1601,N2C,3,13.0309,0.0,0,18.39,0,0
1601,S2C,3,12.8228,0.0,0,18.69,0,0
1601,E2C,43,3.2202,173.0,18,74.41,0,0
1601,W2C,6,6.478,17.0,2,36.99,0,0
1602,N2C,3,12.8764,0.0,0,18.61,0,0
1602,S2C,3,12.7611,0.0,0,18.78,0,0
1602,E2C,44,3.0826,193.0,20,77.73,0,0
1602,W2C,6,6.7655,19.0,2,35.42,0,0
1603,N2C,3,12.5287,0.0,0,19.12,0,0
1603,S2C,3,12.5074,0.0,0,19.16,0,0
1603,E2C,45,2.8582,215.0,22,83.83,0,0
1603,W2C,7,7.1388,22.0,3,33.56,0,0
1604,N2C,3,12.3593,0.0,0,19.39,0,0
1604,S2C,3,12.1485,0.0,0,19.72,0,0
1604,E2C,46,2.7005,237.0,22,88.72,0,0
1604,W2C,7,6.5414,25.0,3,36.63,0,0
1605,N2C,3,12.429,0.0,0,19.28,0,0
1605,S2C,3,12.6436,0.0,0,18.95,0,0
1605,E2C,47,2.4792,261.0,24,96.64,0,0
1605,W2C,7,5.9131,28.0,3,40.52,0,0
1606,N2C,3,12.1302,0.0,0,19.75,0,0
1606,S2C,3,12.6578,0.0,0,18.93,0,0
1606,E2C,48,2.235,288.0,27,107.2,0,0
1606,W2C,7,5.8162,31.0,3,41.2,0,0
1607,N2C,3,12.0558,0.0,0,19.87,0,0
1607,S2C,3,12.5376,0.0,0,19.11,0,0
1607,E2C,49,2.0785,317.0,29,115.27,0,0
1607,W2C,7,5.2203,35.0,4,45.9,0,0
1608,N2C,3,11.8,0.0,0,20.31,0,0
1608,S2C,3,12.2331,0.0,0,19.59,0,0
1608,E2C,50,1.9764,347.0,30,121.23,0,0
1608,W2C,7,4.6967,39.0,4,51.01,0,0
1609,N2C,4,12.3922,0.0,0,19.33,0,0
1609,S2C,3,12.804,0.0,0,18.71,0,0
1609,E2C,51,1.779,378.0,31,134.68,0,0
1609,W2C,8,5.1433,43.0,4,46.58,0,0
1610,N2C,3,12.13,0.0,0,19.75,0,0
1610,S2C,3,12.5041,0.0,0,19.16,0,0
1610,E2C,51,1.6653,411.0,33,143.88,0,0
1610,W2C,8,4.8373,47.0,4,49.53,0,0
1611,N2C,3,11.9346,0.0,0,20.08,0,0
1611,S2C,3,12.6301,0.0,0,18.97,0,0
1611,E2C,51,1.5334,445.0,34,156.25,0,0
1611,W2C,8,4.8198,51.0,4,49.71,0,0
1612,N2C,3,12.3838,0.0,0,19.35,0,0
1612,S2C,3,12.8571,0.0,0,18.64,0,0
1612,E2C,53,1.395,480.0,35,171.75,0,0
1612,W2C,8,4.7315,56.0,5,50.64,0,0
1613,N2C,3,12.4059,0.0,0,19.31,0,0
1613,S2C,3,12.4163,0.0,0,19.3,0,0
1613,E2C,53,1.2012,514.0,35,199.47,0,0
1613,W2C,8,4.4622,61.0,5,53.7,0,0
1614,N2C,3,12.3579,0.0,0,19.39,0,0
1614,S2C,3,12.1845,0.0,0,19.66,0,0
1614,E2C,53,1.1337,550.0,36,211.33,0,0
1614,W2C,8,3.9156,66.0,5,61.19,0,0
1615,N2C,3,12.6539,0.0,0,18.93,0,0
1615,S2C,4,12.7922,0.0,0,18.73,0,0
1615,E2C,55,1.2582,588.0,38,190.43,0,0
1615,W2C,9,4.6698,71.0,5,51.31,0,0
1616,N2C,3,12.49,0.0,0,19.18,0,0
1616,S2C,4,11.9983,0.0,0,19.97,0,0
1616,E2C,55,1.1148,627.0,39,214.93,0,0
1616,W2C,9,4.2193,76.0,5,56.79,0,0
1617,N2C,3,12.4326,0.0,0,19.27,0,0
1617,S2C,4,11.0345,0.0,0,21.71,0,0
1617,E2C,57,1.2404,668.0,41,193.16,0,0
1617,W2C,9,4.2086,82.0,6,56.93,0,0
1618,N2C,3,12.3067,0.0,0,19.47,0,0
1618,S2C,4,9.9,0.0,0,24.2,0,0
1618,E2C,55,1.1106,643.0,41,215.74,0,0
1618,W2C,7,5.4986,37.0,4,43.57,0,0
1619,N2C,3,12.4732,0.0,0,19.21,0,0
1619,S2C,4,9.4195,1.0,1,25.44,0,0
1619,E2C,57,1.245,619.0,40,192.45,0,0
1619,W2C,7,5.3623,11.0,2,44.68,0,0
1620,N2C,3,12.5524,0.0,0,19.09,0,0
1620,S2C,4,9.6411,2.0,1,24.85,0,0
1620,E2C,57,1.1531,596.0,39,207.8,0,0
1620,W2C,7,5.7645,0.0,0,41.56,0,0
1621,N2C,4,12.6544,0.0,0,18.93,0,0
1621,S2C,5,10.2959,3.0,1,23.27,0,0
1621,E2C,57,1.2233,575.0,39,195.87,0,0
1621,W2C,6,7.519,0.0,0,31.87,0,0
1622,N2C,4,12.3438,0.0,0,19.41,0,0
1622,S2C,5,9.3676,4.0,1,25.58,0,0
1622,E2C,58,1.194,555.0,39,200.67,0,0
1622,W2C,6,8.7454,0.0,0,27.4,0,0
1623,N2C,4,12.4814,0.0,0,19.2,0,0
1623,S2C,5,8.3274,5.0,1,28.77,0,0
1623,E2C,58,1.0982,533.0,37,218.17,0,0
1623,W2C,4,10.6462,0.0,0,22.51,0,0
1624,N2C,4,12.2529,0.0,0,19.55,0,0
1624,S2C,5,7.8549,6.0,1,30.5,0,0
1624,E2C,58,0.9821,511.0,36,243.96,0,0
1624,W2C,4,11.1908,0.0,0,21.41,0,0
1625,N2C,4,11.4734,0.0,0,20.88,0,0
1625,S2C,5,8.0029,8.0,2,29.94,0,0
1625,E2C,58,0.9269,492.0,35,258.49,0,0
1625,W2C,3,12.6019,0.0,0,19.01,0,0
1626,N2C,4,10.5514,0.0,0,22.71,0,0
1626,S2C,5,6.8989,10.0,2,34.73,0,0
1626,E2C,57,0.9382,476.0,35,255.37,0,0
1626,W2C,3,12.5718,0.0,0,19.06,0,0
1627,N2C,5,9.6438,0.0,0,24.84,0,0
1627,S2C,6,7.3774,12.0,2,32.48,0,0
1627,E2C,57,0.9848,485.0,35,243.3,0,0
1627,W2C,4,12.4073,0.0,0,19.31,0,0
1628,N2C,5,8.6205,0.0,0,27.79,0,0
1628,S2C,6,6.6728,14.0,2,35.91,0,0
1628,E2C,57,0.9362,468.0,34,255.93,0,0
1628,W2C,4,12.3019,0.0,0,19.48,0,0
1629,N2C,5,7.6613,2.0,2,31.27,0,0
1629,S2C,6,6.4856,16.0,2,36.94,0,0
1629,E2C,56,0.9654,451.0,33,248.18,0,0
1629,W2C,4,12.3513,0.0,0,19.4,0,0
1630,N2C,5,7.659,4.0,2,31.28,0,0
1630,S2C,6,6.5553,19.0,3,36.55,0,0
1630,E2C,56,1.0458,459.0,33,229.1,0,0
1630,W2C,3,12.7504,0.0,0,18.79,0,0
1631,N2C,5,7.5453,6.0,2,31.75,0,0
1631,S2C,6,6.583,22.0,3,36.4,0,0
1631,E2C,55,1.123,442.0,33,213.37,0,0
1631,W2C,3,12.564,0.0,0,19.07,0,0
1632,N2C,5,6.7008,8.0,2,35.76,0,0
1632,S2C,6,6.5301,25.0,3,36.69,0,0
1632,E2C,54,1.2453,423.0,32,192.4,0,0
1632,W2C,3,12.3352,0.0,0,19.42,0,0
1633,N2C,6,7.4774,10.0,2,32.04,0,0
1633,S2C,7,7.0315,28.0,3,34.08,0,0
1633,E2C,53,1.4241,404.0,32,168.25,0,0
1633,W2C,3,12.6461,0.0,0,18.95,0,0
1634,N2C,6,6.7016,12.0,2,35.75,0,0
1634,S2C,7,6.5015,31.0,3,36.85,0,0
1634,E2C,52,1.5505,387.0,32,154.53,0,0
1634,W2C,3,12.2701,0.0,0,19.53,0,0
1635,N2C,6,6.5749,15.0,3,36.44,0,0
1635,S2C,7,5.8275,34.0,3,41.12,0,0
1635,E2C,51,1.6317,393.0,32,146.84,0,0
1635,W2C,3,12.4815,0.0,0,19.2,0,0
1636,N2C,6,6.476,18.0,3,37.0,0,0
1636,S2C,7,5.7086,37.0,3,41.97,0,0
1636,E2C,50,1.7647,375.0,31,135.77,0,0
1636,W2C,3,12.6637,0.0,0,18.92,0,0
1637,N2C,6,6.4733,21.0,3,37.01,0,0
1637,S2C,7,5.4883,41.0,4,43.66,0,0
1637,E2C,48,1.7715,361.0,31,135.25,0,0
1637,W2C,3,12.7716,0.0,0,18.76,0,0
1638,N2C,6,6.6952,24.0,3,35.79,0,0
1638,S2C,7,4.8795,45.0,4,49.1,0,0
1638,E2C,48,2.0542,344.0,29,116.64,0,0
1638,W2C,3,12.748,0.0,0,18.8,0,0
1639,N2C,7,7.0012,27.0,3,34.22,0,0
1639,S2C,8,5.4757,49.0,4,43.76,0,0
1639,E2C,46,2.1034,327.0,27,113.91,0,0
1639,W2C,2,12.568,0.0,0,19.06,0,0
1640,N2C,7,6.5564,30.0,3,36.54,0,0
1640,S2C,8,4.8816,54.0,5,49.08,0,0
1640,E2C,46,2.5342,355.0,28,94.55,0,0
1640,W2C,3,12.4965,0.0,0,19.17,0,0
1641,N2C,7,5.7495,33.0,3,41.67,0,0
1641,S2C,8,5.0155,59.0,5,47.77,0,0
1641,E2C,44,2.5914,357.0,26,92.46,0,0
1641,W2C,3,12.1052,0.0,0,19.79,0,0
1642,N2C,7,5.5643,36.0,3,43.06,0,0
1642,S2C,8,4.9221,64.0,5,48.68,0,0
1642,E2C,44,2.8536,335.0,24,83.96,0,0
1642,W2C,3,12.5524,0.0,0,19.09,0,0
1643,N2C,7,5.1095,40.0,4,46.89,0,0
1643,S2C,8,4.5968,69.0,5,52.12,0,0
1643,E2C,42,2.9598,336.0,23,80.95,0,0
1643,W2C,3,12.2209,0.0,0,19.61,0,0
1644,N2C,7,4.226,44.0,4,56.7,0,0
1644,S2C,8,4.0872,74.0,5,58.62,0,0
1644,E2C,42,3.3932,286.0,20,70.61,0,0
1644,W2C,3,12.6302,0.0,0,18.97,0,0
1645,N2C,8,4.8954,48.0,4,48.94,0,0
1645,S2C,9,4.4318,79.0,5,54.06,0,0
1645,E2C,40,3.4786,260.0,18,68.88,0,0
1645,W2C,4,12.4663,0.0,0,19.22,0,0
1646,N2C,8,4.619,52.0,4,51.87,0,0
1646,S2C,9,4.0408,85.0,6,59.29,0,0
1646,E2C,40,3.9234,235.0,16,61.07,0,0
1646,W2C,4,12.441,0.0,0,19.26,0,0
1647,N2C,8,4.5293,57.0,5,52.9,0,0
1647,S2C,9,3.8885,91.0,6,61.62,0,0
1647,E2C,38,3.9914,209.0,14,60.03,0,0
1647,W2C,4,12.3034,0.0,0,19.47,0,0
1648,N2C,8,4.5497,62.0,5,52.66,0,0
1648,S2C,9,4.0172,97.0,6,59.64,0,0
1648,E2C,38,4.2477,223.0,14,56.41,0,0
1648,W2C,4,11.2219,0.0,0,21.35,0,0
1649,N2C,8,4.2051,67.0,5,56.98,0,0
1649,S2C,9,3.4079,103.0,6,70.31,0,0
1649,E2C,38,4.3826,194.0,12,54.67,0,0
1649,W2C,4,10.5275,0.0,0,22.76,0,0
1650,N2C,8,3.6573,72.0,5,65.51,0,0
1650,S2C,9,3.0889,109.0,6,77.57,0,0
1650,E2C,38,4.3361,165.0,10,55.26,0,0
1650,W2C,4,9.5685,1.0,1,25.04,0,0
1651,N2C,7,5.5571,31.0,3,43.12,0,0
1651,S2C,8,4.8251,55.0,4,49.66,0,0
1651,E2C,38,4.3724,135.0,8,54.8,0,0
1651,W2C,5,9.5231,2.0,1,25.16,0,0
1652,N2C,7,5.7056,6.0,1,41.99,0,0
1652,S2C,8,4.826,20.0,2,49.65,0,0
1652,E2C,38,4.2436,126.0,9,56.46,0,0
1652,W2C,5,8.3722,3.0,1,28.62,0,0
1653,N2C,7,6.4653,0.0,0,37.06,0,0
1653,S2C,8,5.6531,0.0,0,42.38,0,0
1653,E2C,38,4.3229,95.0,7,55.43,0,0
1653,W2C,5,7.4133,4.0,1,32.32,0,0
1654,N2C,6,7.7878,0.0,0,30.77,0,0
1654,S2C,6,7.0364,0.0,0,34.05,0,0
1654,E2C,38,4.3046,61.0,6,55.66,0,0
1654,W2C,5,7.2533,5.0,1,33.03,0,0
1655,N2C,5,9.0003,0.0,0,26.62,0,0
1655,S2C,6,7.3829,0.0,0,32.45,0,0
1655,E2C,38,4.3631,29.0,5,54.91,0,0
1655,W2C,5,7.2389,6.0,1,33.1,0,0
1656,N2C,4,10.3841,0.0,0,23.07,0,0
1656,S2C,6,7.6961,0.0,0,31.13,0,0
1656,E2C,38,4.4237,16.0,5,54.16,0,0
1656,W2C,5,7.3818,8.0,2,32.46,0,0
1657,N2C,4,12.1525,0.0,0,19.72,0,0
1657,S2C,5,9.5349,0.0,0,25.13,0,0
1657,E2C,38,4.4457,23.0,7,53.89,0,0
1657,W2C,6,7.8591,10.0,2,30.49,0,0
1658,N2C,4,12.8629,0.0,0,18.63,0,0
1658,S2C,5,9.9815,0.0,0,24.0,0,0
1658,E2C,38,4.4019,32.0,9,54.43,0,0
1658,W2C,6,6.8415,12.0,2,35.02,0,0
1659,N2C,4,12.612,0.0,0,19.0,0,0
1659,S2C,3,11.2125,0.0,0,21.37,0,0
1659,E2C,39,4.1863,41.0,9,57.23,0,0
1659,W2C,6,6.2849,14.0,2,38.12,0,0
1660,N2C,3,13.1173,0.0,0,18.27,0,0
1660,S2C,3,10.8953,0.0,0,21.99,0,0
1660,E2C,40,4.0754,52.0,11,58.79,0,0
1660,W2C,6,6.2332,16.0,2,38.44,0,0
1661,N2C,3,12.8397,0.0,0,18.66,0,0
1661,S2C,3,11.1442,0.0,0,21.5,0,0
1661,E2C,40,3.9749,64.0,12,60.28,0,0
1661,W2C,6,6.1203,18.0,2,39.15,0,0
1662,N2C,3,13.0752,0.0,0,18.32,0,0
1662,S2C,3,11.3689,0.0,0,21.07,0,0
1662,E2C,41,3.9117,77.0,13,61.25,0,0
1662,W2C,6,6.0603,21.0,3,39.54,0,0
1663,N2C,4,12.4072,0.0,0,19.31,0,0
1663,S2C,4,11.5609,0.0,0,20.73,0,0
1663,E2C,42,3.7313,92.0,15,64.21,0,0
1663,W2C,7,7.1359,24.0,3,33.58,0,0
1664,N2C,4,12.6854,0.0,0,18.89,0,0
1664,S2C,4,11.8328,0.0,0,20.25,0,0
1664,E2C,42,3.5042,107.0,15,68.37,0,0
1664,W2C,7,6.2706,27.0,3,38.21,0,0
1665,N2C,3,12.4424,0.0,0,19.26,0,0
1665,S2C,4,11.646,0.0,0,20.57,0,0
1665,E2C,44,3.3086,123.0,16,72.42,0,0
1665,W2C,7,5.6888,30.0,3,42.12,0,0
1666,N2C,3,12.7343,0.0,0,18.82,0,0
1666,S2C,4,11.7316,0.0,0,20.42,0,0
1666,E2C,44,3.0538,141.0,18,78.46,0,0
1666,W2C,7,5.3566,33.0,3,44.73,0,0
1667,N2C,3,12.5695,0.0,0,19.06,0,0
1667,S2C,4,12.0129,0.0,0,19.95,0,0
1667,E2C,46,2.715,161.0,20,88.25,0,0
