time,edge,vehicles,speed,waiting,halting,traveltime,congestion
953,W2C,11,4.3961,90.0,7,54.5,0.3047
954,N2C,5,12.6225,0.0,0,18.98,0.0483
954,S2C,4,13.2282,0.0,0,18.11,0.0335
954,E2C,11,3.4456,99.0,7,69.54,0.3244
954,W2C,11,4.3103,97.0,7,55.59,0.3106
955,N2C,4,11.9008,0.0,0,20.13,0.0526
955,S2C,4,12.8049,0.0,0,18.71,0.0396
955,E2C,12,4.0332,106.0,7,59.41,0.3266
955,W2C,12,5.049,104.0,7,47.45,0.3106
956,N2C,5,11.2775,0.0,0,21.25,0.0676
956,S2C,4,12.6823,0.0,0,18.89,0.0414
956,E2C,12,3.8456,113.0,7,62.31,0.334
956,W2C,12,5.1835,111.0,7,46.22,0.3134
957,N2C,5,10.3266,1.0,1,23.2,0.088
957,S2C,4,12.4359,0.0,0,19.27,0.0449
957,E2C,12,3.8048,120.0,7,62.97,0.3392
957,W2C,12,4.7996,118.0,7,49.92,0.3236
958,N2C,5,10.435,2.0,1,22.96,0.0871
958,S2C,4,12.388,0.0,0,19.34,0.0456
958,E2C,10,4.0359,74.0,6,59.37,0.2872
958,W2C,10,5.2349,69.0,5,45.77,0.2606
959,N2C,5,9.5629,3.0,1,25.06,0.1003
959,S2C,4,12.1628,0.0,0,19.7,0.0489
959,E2C,10,3.8806,37.0,4,61.74,0.2528
959,W2C,10,4.7673,29.0,3,50.26,0.2287
960,N2C,6,9.6991,4.0,1,24.7,0.105
960,S2C,5,11.1897,0.0,0,21.41,0.0689
960,E2C,11,5.046,10.0,2,47.48,0.212
960,W2C,11,5.6448,8.0,1,42.45,0.1961
961,N2C,6,9.1227,5.0,1,26.26,0.114
961,S2C,5,10.5143,0.0,0,22.79,0.0786
961,E2C,9,5.9837,1.0,1,40.04,0.1745
961,W2C,9,6.1199,1.0,1,39.15,0.1725
962,N2C,6,8.7453,6.0,1,27.4,0.1201
962,S2C,5,10.2267,0.0,0,23.43,0.0827
962,E2C,9,6.8281,0.0,0,35.09,0.1557
962,W2C,9,6.4751,0.0,0,37.0,0.1608
963,N2C,6,8.699,7.0,1,27.54,0.1214
963,S2C,5,9.5116,1.0,1,25.19,0.0997
963,E2C,8,7.7645,0.0,0,30.86,0.1362
963,W2C,8,7.5122,0.0,0,31.89,0.1398
964,N2C,7,9.0651,9.0,2,26.43,0.1295
964,S2C,6,9.7089,2.0,1,24.68,0.1035
964,E2C,8,9.2041,0.0,0,26.03,0.1155
964,W2C,8,8.7356,0.0,0,27.43,0.1222
965,N2C,7,8.1087,11.0,2,29.55,0.1446
965,S2C,6,8.7351,3.0,1,27.43,0.1182
965,E2C,7,9.8567,0.0,0,24.31,0.1001
965,W2C,7,9.5161,0.0,0,25.18,0.105
966,N2C,7,7.5398,13.0,2,31.78,0.1541
966,S2C,6,8.6892,4.0,1,27.57,0.1196
966,E2C,6,10.8847,0.0,0,22.01,0.0793
966,W2C,6,10.8831,0.0,0,22.02,0.0793
967,N2C,7,7.3576,16.0,3,32.56,0.1647
967,S2C,6,8.3267,6.0,2,28.77,0.1321
967,E2C,6,11.0612,0.0,0,21.66,0.0767
967,W2C,5,11.716,0.0,0,20.45,0.0613
968,N2C,7,7.0059,19.0,3,34.2,0.1718
968,S2C,6,7.7088,8.0,2,31.08,0.1423
968,E2C,5,11.7344,0.0,0,20.42,0.061
968,W2C,4,11.8068,0.0,0,20.29,0.054
969,N2C,8,7.1304,22.0,3,33.6,0.178
969,S2C,7,7.951,10.0,2,30.13,0.1462
969,E2C,5,12.1306,0.0,0,19.75,0.0553
969,W2C,5,12.5423,0.0,0,19.1,0.0494
970,N2C,8,6.9346,25.0,3,34.55,0.1828
970,S2C,7,7.0454,12.0,2,34.01,0.1606
970,E2C,5,12.0238,0.0,0,19.93,0.0569
970,W2C,5,12.3765,0.0,0,19.36,0.0518
971,N2C,8,6.2349,28.0,3,38.43,0.1949
971,S2C,7,7.0061,14.0,2,34.2,0.1625
971,E2C,5,12.1825,0.0,0,19.67,0.0546
971,W2C,5,12.1352,0.0,0,19.74,0.0553
972,N2C,8,6.3232,32.0,4,37.89,0.2023
972,S2C,7,6.8017,16.0,2,35.23,0.1667
972,E2C,5,11.9784,0.0,0,20.0,0.0575
972,W2C,4,12.2384,0.0,0,19.58,0.0478
973,N2C,9,6.6445,36.0,4,36.06,0.2063
973,S2C,8,7.8343,18.0,2,30.58,0.1592
973,E2C,5,11.9079,0.0,0,20.12,0.0585
973,W2C,5,12.2358,0.0,0,19.58,0.0538
974,N2C,9,6.1624,40.0,4,38.88,0.2159
974,S2C,8,7.8298,21.0,3,30.6,0.1673
974,E2C,5,12.4239,0.0,0,19.29,0.0511
974,W2C,4,11.9619,0.0,0,20.03,0.0518
975,N2C,9,5.622,44.0,4,42.62,0.2264
975,S2C,8,7.4324,24.0,3,32.24,0.175
975,E2C,5,12.0886,0.0,0,19.82,0.0559
975,W2C,4,11.5609,0.0,0,20.73,0.0575
976,N2C,9,5.6928,48.0,4,42.09,0.228
976,S2C,8,6.8134,27.0,3,35.17,0.1859
976,E2C,4,12.4974,0.0,0,19.17,0.0441
976,W2C,4,11.7834,0.0,0,20.33,0.0543
977,N2C,9,5.4851,53.0,5,43.68,0.2404
977,S2C,8,6.6449,30.0,3,36.06,0.1903
977,E2C,4,12.5682,0.0,0,19.06,0.043
977,W2C,4,11.4643,0.0,0,20.9,0.0589
978,N2C,10,5.6923,58.0,5,42.09,0.2467
978,S2C,9,6.9224,33.0,3,34.61,0.1943
978,E2C,4,12.6238,0.0,0,18.98,0.0422
978,W2C,4,11.6388,0.0,0,20.59,0.0564
979,N2C,10,5.3314,63.0,5,44.94,0.2552
979,S2C,9,6.2675,37.0,4,38.23,0.2124
979,E2C,4,12.4417,0.0,0,19.26,0.0449
979,W2C,4,11.7525,0.0,0,20.39,0.0548
980,N2C,10,4.6519,68.0,5,51.51,0.2684
980,S2C,9,5.8296,41.0,4,41.1,0.2214
980,E2C,4,12.5706,0.0,0,19.06,0.043
980,W2C,4,11.7543,0.0,0,20.38,0.0548
981,N2C,10,4.302,73.0,5,55.69,0.2767
981,S2C,9,5.301,45.0,4,45.2,0.2317
981,E2C,4,12.4487,0.0,0,19.25,0.0448
981,W2C,4,11.8002,0.0,0,20.3,0.0541
982,N2C,11,4.6236,79.0,6,51.82,0.2881
982,S2C,10,5.7666,50.0,5,41.55,0.2403
982,E2C,5,12.6627,0.0,0,18.92,0.0477
982,W2C,5,11.9157,0.0,0,20.11,0.0584
983,N2C,11,4.3751,85.0,6,54.76,0.2957
983,S2C,10,5.2311,55.0,5,45.8,0.2513
983,E2C,5,12.5639,0.0,0,19.07,0.0491
983,W2C,5,11.9418,0.0,0,20.06,0.0581
984,N2C,11,4.4287,92.0,7,54.1,0.3056
984,S2C,10,5.2755,61.0,6,45.42,0.2607
984,E2C,5,12.1249,0.0,0,19.76,0.0554
984,W2C,5,11.7039,0.0,0,20.47,0.0615
985,N2C,11,4.3806,99.0,7,54.7,0.3109
985,S2C,10,5.1387,67.0,6,46.63,0.2667
985,E2C,5,12.5433,0.0,0,19.1,0.0494
985,W2C,5,11.9901,0.0,0,19.98,0.0574
986,N2C,11,4.2435,106.0,7,56.46,0.3176
986,S2C,10,4.6757,73.0,6,51.24,0.2773
986,E2C,4,13.0844,0.0,0,18.31,0.0356
986,W2C,5,11.9712,0.0,0,20.01,0.0576
987,N2C,12,4.8344,113.0,7,49.56,0.3197
987,S2C,11,5.0415,79.0,6,47.53,0.2821
987,E2C,3,12.7307,0.0,0,18.82,0.0347
987,W2C,4,12.496,0.0,0,19.17,0.0441
988,N2C,12,4.0721,120.0,7,58.84,0.3354
988,S2C,11,4.7325,85.0,6,50.63,0.2905
988,E2C,4,13.0764,0.0,0,18.32,0.0357
988,W2C,4,12.6238,0.0,0,18.98,0.0422
989,N2C,12,3.5031,128.0,8,68.4,0.3549
989,S2C,11,4.2153,92.0,7,56.84,0.3086
989,E2C,4,13.0979,0.0,0,18.29,0.0354
989,W2C,4,12.0429,0.0,0,19.9,0.0506
990,N2C,12,3.1178,136.0,8,76.85,0.3658
990,S2C,11,3.9848,99.0,7,60.13,0.3166
990,E2C,4,12.9063,0.0,0,18.56,0.0382
990,W2C,4,12.135,0.0,0,19.74,0.0493
991,N2C,11,4.5137,81.0,6,53.08,0.291
991,S2C,10,5.3042,52.0,5,45.17,0.2483
991,E2C,5,12.3779,0.0,0,19.36,0.0518
991,W2C,5,12.4376,0.0,0,19.26,0.0509
992,N2C,11,4.6515,40.0,4,51.51,0.2497
992,S2C,10,5.5169,24.0,3,43.43,0.2146
992,E2C,5,11.2345,0.0,0,21.33,0.0682
992,W2C,5,12.2047,0.0,0,19.63,0.0543
993,N2C,11,5.1159,16.0,3,46.83,0.221
993,S2C,10,5.8275,6.0,2,41.12,0.1921
993,E2C,5,10.808,0.0,0,22.17,0.0744
993,W2C,5,12.4159,0.0,0,19.3,0.0512
994,N2C,10,5.7691,2.0,1,41.53,0.1843
994,S2C,8,6.6384,0.0,0,36.09,0.1524
994,E2C,5,10.4328,0.0,0,22.97,0.0798
994,W2C,5,12.4455,0.0,0,19.25,0.0508
995,N2C,9,6.656,0.0,0,36.0,0.1582
995,S2C,8,6.8291,0.0,0,35.09,0.1497
995,E2C,5,10.5815,1.0,1,22.64,0.0843
995,W2C,5,12.2641,0.0,0,19.54,0.0534
996,N2C,10,7.9801,0.0,0,30.02,0.1451
996,S2C,7,8.8228,0.0,0,27.16,0.115
996,E2C,6,10.4169,2.0,1,23.0,0.0933
996,W2C,6,11.4973,0.0,0,20.84,0.0705
997,N2C,8,8.9517,0.0,0,26.77,0.1191
997,S2C,7,9.3887,0.0,0,25.52,0.1068
997,E2C,6,9.8996,3.0,1,24.2,0.1015
997,W2C,6,10.2817,0.0,0,23.3,0.088
998,N2C,8,9.5493,0.0,0,25.09,0.1105
998,S2C,7,10.0418,0.0,0,23.86,0.0974
998,E2C,6,9.4745,4.0,1,25.29,0.1082
998,W2C,6,9.1583,0.0,0,26.16,0.1041
999,N2C,6,10.568,0.0,0,22.67,0.0838
999,S2C,5,11.2008,0.0,0,21.39,0.0687
999,E2C,6,8.0417,5.0,1,29.79,0.1295
999,W2C,6,8.1117,1.0,1,29.54,0.1259
1000,N2C,7,11.2458,0.0,0,21.31,0.0801
1000,S2C,6,11.9536,0.0,0,20.04,0.0639
1000,E2C,7,8.0481,7.0,2,29.77,0.1428
1000,W2C,7,8.48,3.0,2,28.25,0.1339
1001,N2C,5,12.1561,0.0,0,19.71,0.055
1001,S2C,4,12.7615,0.0,0,18.78,0.0402
1001,E2C,7,7.51,9.0,2,31.9,0.1519
1001,W2C,7,7.8389,5.0,2,30.57,0.1445
1002,N2C,5,12.5221,0.0,0,19.13,0.0497
1002,S2C,4,12.7003,0.0,0,18.87,0.0411
1002,E2C,7,7.4115,11.0,2,32.33,0.1546
1002,W2C,7,7.5533,7.0,2,31.72,0.1499
1003,N2C,4,12.1395,0.0,0,19.74,0.0492
1003,S2C,4,12.9185,0.0,0,18.55,0.038
1003,E2C,7,7.3095,13.0,2,32.78,0.1574
1003,W2C,7,7.3938,10.0,3,32.41,0.1602
1004,N2C,4,12.2972,0.0,0,19.48,0.0469
1004,S2C,4,13.1826,0.0,0,18.18,0.0342
1004,E2C,7,7.2359,16.0,3,33.11,0.1665
1004,W2C,7,6.935,13.0,3,34.55,0.1688
1005,N2C,4,12.9927,0.0,0,18.44,0.0369
1005,S2C,5,12.8219,0.0,0,18.69,0.0454
1005,E2C,8,7.5584,19.0,3,31.7,0.1698
1005,W2C,8,7.1601,16.0,3,33.46,0.1736
1006,N2C,4,12.2817,0.0,0,19.51,0.0472
1006,S2C,5,12.9531,0.0,0,18.5,0.0435
1006,E2C,8,6.8689,22.0,3,34.88,0.1818
1006,W2C,8,6.6396,19.0,3,36.09,0.1831
1007,N2C,4,12.5991,0.0,0,19.02,0.0426
1007,S2C,4,12.8488,0.0,0,18.65,0.039
1007,E2C,8,6.2603,25.0,3,38.27,0.1925
1007,W2C,8,6.5789,23.0,4,36.42,0.1926
1008,N2C,4,12.9624,0.0,0,18.48,0.0374
1008,S2C,4,13.0543,0.0,0,18.35,0.036
1008,E2C,8,5.7586,28.0,3,41.61,0.2018
1008,W2C,8,6.2244,27.0,4,38.49,0.2004
1009,N2C,5,12.6373,0.0,0,18.96,0.048
1009,S2C,5,12.6908,0.0,0,18.88,0.0473
1009,E2C,9,5.915,32.0,4,40.51,0.2142
1009,W2C,9,6.5684,31.0,4,36.48,0.2041
1010,N2C,4,12.3013,0.0,0,19.48,0.0469
1010,S2C,4,12.6277,0.0,0,18.97,0.0422
1010,E2C,9,5.3452,36.0,4,44.82,0.225
1010,W2C,9,5.9483,35.0,4,40.28,0.2157
1011,N2C,4,12.1041,0.0,0,19.79,0.0497
1011,S2C,4,12.6864,0.0,0,18.89,0.0413
1011,E2C,9,5.398,41.0,5,44.39,0.2336
1011,W2C,9,5.8969,39.0,4,40.63,0.2191
1012,N2C,4,12.1166,0.0,0,19.77,0.0495
1012,S2C,4,12.6219,0.0,0,18.98,0.0423
1012,E2C,9,5.4576,46.0,5,43.9,0.2361
1012,W2C,9,5.3545,44.0,5,44.75,0.2362
1013,N2C,4,12.0035,0.0,0,19.96,0.0512
1013,S2C,4,12.7364,0.0,0,18.81,0.0406
1013,E2C,9,5.2427,51.0,5,45.7,0.2425
1013,W2C,9,5.058,49.0,5,47.37,0.2438
1014,N2C,4,12.5783,0.0,0,19.05,0.0429
1014,S2C,4,12.6673,0.0,0,18.91,0.0416
1014,E2C,10,5.8475,56.0,5,40.97,0.2431
1014,W2C,10,5.7495,54.0,5,41.67,0.2432
1015,N2C,4,12.0445,0.0,0,19.89,0.0506
1015,S2C,4,12.2293,0.0,0,19.59,0.0479
1015,E2C,10,5.8083,61.0,5,41.25,0.247
1015,W2C,10,5.2462,59.0,5,45.67,0.2538
1016,N2C,4,12.3408,0.0,0,19.42,0.0463
1016,S2C,4,12.6906,0.0,0,18.88,0.0413
1016,E2C,10,4.9488,66.0,5,48.42,0.2627
1016,W2C,10,4.7752,64.0,5,50.18,0.2639
1017,N2C,4,12.3383,0.0,0,19.42,0.0463
1017,S2C,4,12.6539,0.0,0,18.93,0.0418
1017,E2C,10,4.2872,71.0,5,55.89,0.2756
1017,W2C,10,4.3498,70.0,6,55.08,0.28
1018,N2C,4,12.0225,0.0,0,19.93,0.0509
1018,S2C,4,12.6491,0.0,0,18.94,0.0419
1018,E2C,11,4.8118,76.0,5,49.79,0.2774
1018,W2C,11,4.9007,76.0,6,48.89,0.2821
1019,N2C,5,11.7503,0.0,0,20.39,0.0608
1019,S2C,4,12.409,0.0,0,19.31,0.0453
1019,E2C,11,4.6624,82.0,6,51.39,0.2895
1019,W2C,11,4.6306,83.0,7,51.74,0.2967
1020,N2C,5,11.8471,0.0,0,20.22,0.0594
1020,S2C,4,12.5577,0.0,0,19.08,0.0432
1020,E2C,11,4.6597,88.0,6,51.42,0.2936
1020,W2C,11,4.7345,90.0,7,50.61,0.2998
1021,N2C,5,11.8386,0.0,0,20.24,0.0595
1021,S2C,4,12.5521,0.0,0,19.09,0.0433
1021,E2C,11,4.2959,95.0,7,55.77,0.3095
1021,W2C,11,4.5139,97.0,7,53.08,0.3077
1022,N2C,5,11.3081,0.0,0,21.19,0.0672
1022,S2C,4,12.6308,0.0,0,18.97,0.0421
1022,E2C,11,3.7579,102.0,7,63.76,0.3219
1022,W2C,11,4.0398,104.0,7,59.31,0.3192
1023,N2C,6,10.644,0.0,0,22.51,0.0827
1023,S2C,5,11.4812,0.0,0,20.87,0.0647
1023,E2C,12,4.3096,109.0,7,55.6,0.3246
1023,W2C,12,4.3338,111.0,7,55.29,0.3256
1024,N2C,6,9.1168,0.0,0,26.28,0.1047
1024,S2C,5,10.8149,0.0,0,22.15,0.0743
1024,E2C,10,4.9272,62.0,6,48.63,0.2664
1024,W2C,10,5.1816,67.0,5,46.24,0.2601
1025,N2C,6,8.0508,0.0,0,29.76,0.1201
1025,S2C,5,9.8615,0.0,0,24.3,0.088
1025,E2C,10,5.2592,29.0,4,45.56,0.2276
1025,W2C,10,5.2445,31.0,4,45.69,0.2292
1026,N2C,6,8.2313,0.0,0,29.11,0.1175
1026,S2C,5,9.5948,0.0,0,24.97,0.0918
1026,E2C,10,5.9761,9.0,2,40.09,0.192
1026,W2C,10,5.3569,10.0,2,44.73,0.2015
1027,N2C,7,8.3714,2.0,2,28.62,0.1348
1027,S2C,6,10.6474,0.0,0,22.5,0.0827
1027,E2C,9,7.7065,0.0,0,31.09,0.143
1027,W2C,9,6.6185,0.0,0,36.2,0.1587
1028,N2C,7,7.6012,4.0,2,31.52,0.1472
1028,S2C,6,10.1429,1.0,1,23.62,0.0966
1028,E2C,9,7.973,0.0,0,30.05,0.1392
1028,W2C,9,7.0653,0.0,0,33.91,0.1523
1029,N2C,7,7.1031,6.0,2,33.73,0.1557
1029,S2C,6,9.9581,2.0,1,24.06,0.0999
1029,E2C,8,8.6832,0.0,0,27.59,0.123
1029,W2C,8,7.9959,0.0,0,29.97,0.1329
1030,N2C,7,6.9522,9.0,3,34.46,0.1659
1030,S2C,6,9.517,3.0,1,25.18,0.107
1030,E2C,7,8.9871,0.0,0,26.66,0.1126
1030,W2C,7,8.7053,0.0,0,27.52,0.1167
1031,N2C,7,6.3452,12.0,3,37.76,0.1766
1031,S2C,6,8.4136,4.0,1,28.48,0.1235
1031,E2C,7,9.5722,0.0,0,25.03,0.1042
1031,W2C,7,9.3144,0.0,0,25.72,0.1079
1032,N2C,8,6.8118,15.0,3,35.17,0.1779
1032,S2C,7,8.3151,5.0,1,28.82,0.1316
1032,E2C,6,11.2473,0.0,0,21.3,0.0741
1032,W2C,6,10.875,0.0,0,22.03,0.0794
1033,N2C,8,6.1038,18.0,3,39.25,0.1901
1033,S2C,7,7.5473,6.0,1,31.75,0.1433
1033,E2C,6,11.6886,0.0,0,20.5,0.0677
1033,W2C,5,11.937,0.0,0,20.07,0.0581
1034,N2C,8,6.087,21.0,3,39.36,0.1924
1034,S2C,7,7.0461,8.0,2,34.0,0.1579
1034,E2C,4,13.0845,0.0,0,18.31,0.0356
1034,W2C,4,12.0858,0.0,0,19.82,0.05
1035,N2C,8,6.0762,24.0,3,39.43,0.1945
1035,S2C,7,7.2634,10.0,2,32.99,0.1561
1035,E2C,4,12.7827,0.0,0,18.74,0.0399
1035,W2C,4,12.3599,0.0,0,19.39,0.046
1036,N2C,9,6.8929,28.0,4,34.76,0.1974
1036,S2C,8,7.4788,13.0,3,32.04,0.167
1036,E2C,4,12.9169,0.0,0,18.55,0.038
1036,W2C,4,12.4495,0.0,0,19.25,0.0447
1037,N2C,9,6.7062,32.0,4,35.73,0.2028
1037,S2C,8,6.736,16.0,3,35.57,0.1797
1037,E2C,4,12.8195,0.0,0,18.69,0.0394
1037,W2C,4,12.0687,0.0,0,19.85,0.0502
1038,N2C,9,6.733,36.0,4,35.59,0.2051
1038,S2C,8,6.1965,19.0,3,38.67,0.1894
1038,E2C,4,12.696,0.0,0,18.87,0.0412
1038,W2C,4,12.3263,0.0,0,19.44,0.0465
1039,N2C,9,6.7667,40.0,4,35.41,0.2072
1039,S2C,8,6.4065,22.0,3,37.4,0.1884
1039,E2C,4,12.6114,0.0,0,19.0,0.0424
1039,W2C,4,12.4288,0.0,0,19.28,0.045
1040,N2C,9,6.3515,44.0,4,37.72,0.2159
1040,S2C,8,6.2683,26.0,4,38.22,0.1991
1040,E2C,4,12.9305,0.0,0,18.53,0.0378
1040,W2C,4,12.2655,0.0,0,19.53,0.0474
1041,N2C,10,6.7144,48.0,4,35.68,0.2193
1041,S2C,9,6.807,30.0,4,35.2,0.2
1041,E2C,4,12.4898,0.0,0,19.18,0.0442
1041,W2C,5,12.4196,0.0,0,19.29,0.0512
1042,N2C,10,5.6475,52.0,4,42.43,0.2373
1042,S2C,9,6.034,34.0,4,39.71,0.2138
1042,E2C,4,12.2653,0.0,0,19.53,0.0474
1042,W2C,5,11.9118,0.0,0,20.11,0.0585
1043,N2C,10,4.6827,56.0,4,51.17,0.2539
1043,S2C,9,5.1022,38.0,4,46.96,0.2299
1043,E2C,4,12.9713,0.0,0,18.47,0.0372
1043,W2C,4,11.9809,0.0,0,20.0,0.0515
1044,N2C,10,4.2893,61.0,5,55.86,0.2689
1044,S2C,9,5.1548,42.0,4,46.48,0.2318
1044,E2C,4,12.6496,0.0,0,18.94,0.0419
1044,W2C,4,12.4058,0.0,0,19.31,0.0454
1045,N2C,11,4.8103,67.0,6,49.81,0.2774
1045,S2C,10,5.5153,47.0,5,43.44,0.2419
1045,E2C,5,12.473,0.0,0,19.21,0.0504
1045,W2C,5,12.4436,0.0,0,19.25,0.0508
1046,N2C,11,4.5642,74.0,7,52.5,0.2916
1046,S2C,10,4.9589,53.0,6,48.32,0.2599
1046,E2C,5,12.0123,0.0,0,19.95,0.057
1046,W2C,5,12.1791,0.0,0,19.67,0.0546
1047,N2C,11,4.5278,81.0,7,52.92,0.2968
1047,S2C,10,4.9225,59.0,6,48.67,0.2645
1047,E2C,4,12.3575,0.0,0,19.39,0.0461
1047,W2C,5,12.2103,0.0,0,19.62,0.0542
1048,N2C,11,4.5644,88.0,7,52.49,0.3009
1048,S2C,10,4.978,65.0,6,48.13,0.2677
1048,E2C,4,12.5352,0.0,0,19.11,0.0435
1048,W2C,5,12.4123,0.0,0,19.3,0.0513
1049,N2C,11,4.4826,95.0,7,53.45,0.3068
1049,S2C,10,4.5498,71.0,6,52.66,0.2778
1049,E2C,4,12.0293,0.0,0,19.92,0.0508
1049,W2C,4,12.6052,0.0,0,19.01,0.0425
1050,N2C,12,4.8112,102.0,7,49.8,0.3127
1050,S2C,11,4.9274,77.0,6,48.63,0.2824
1050,E2C,4,12.7612,0.0,0,18.78,0.0403
1050,W2C,5,12.3968,0.0,0,19.33,0.0515
1051,N2C,12,4.3649,109.0,7,54.89,0.3238
1051,S2C,11,4.4246,84.0,7,54.15,0.3003
1051,E2C,4,12.2852,0.0,0,19.5,0.0471
1051,W2C,4,12.4695,0.0,0,19.21,0.0445
1052,N2C,12,3.7902,116.0,7,63.22,0.3368
1052,S2C,11,4.5519,91.0,7,52.64,0.3031
1052,E2C,4,12.503,0.0,0,19.16,0.044
1052,W2C,4,12.6803,0.0,0,18.9,0.0414
1053,N2C,12,3.3495,124.0,8,71.53,0.3544
1053,S2C,11,4.4339,98.0,7,54.04,0.3095
1053,E2C,4,12.5514,0.0,0,19.09,0.0433
1053,W2C,4,12.507,0.0,0,19.16,0.0439
1054,N2C,13,3.9978,132.0,8,59.93,0.3564
1054,S2C,12,4.9459,105.0,7,48.44,0.3128
1054,E2C,5,12.7549,0.0,0,18.78,0.0463
1054,W2C,4,12.824,0.0,0,18.68,0.0393
1055,N2C,13,3.9734,140.0,8,60.3,0.3621
1055,S2C,12,4.5692,112.0,7,52.44,0.3229
1055,E2C,5,12.5515,0.0,0,19.09,0.0493
1055,W2C,4,12.66,0.0,0,18.93,0.0417
1056,N2C,13,3.8825,149.0,9,61.71,0.3754
1056,S2C,12,4.0855,120.0,8,58.65,0.3412
1056,E2C,5,11.733,0.0,0,20.42,0.0611
1056,W2C,4,12.5456,0.0,0,19.1,0.0434
1057,N2C,11,4.2883,96.0,7,55.87,0.3103
1057,S2C,10,4.5588,74.0,6,52.56,0.2797
1057,E2C,5,10.6479,0.0,0,22.5,0.0767
1057,W2C,4,12.6416,0.0,0,18.95,0.042
1058,N2C,11,4.1541,51.0,5,57.68,0.2702
1058,S2C,10,4.3606,38.0,4,54.95,0.2465
1058,E2C,5,10.0954,0.0,0,23.73,0.0846
1058,W2C,4,12.5022,0.0,0,19.16,0.044
1059,N2C,12,5.0342,25.0,3,47.59,0.2342
1059,S2C,11,5.542,13.0,2,43.23,0.2069
1059,E2C,6,9.5094,0.0,0,25.2,0.0991
1059,W2C,5,12.4665,0.0,0,19.22,0.0505
1060,N2C,10,5.7236,5.0,1,41.86,0.1869
1060,S2C,9,6.3141,0.0,0,37.95,0.1631
1060,E2C,6,8.6969,1.0,1,27.55,0.1174
1060,W2C,5,12.5621,0.0,0,19.07,0.0491
1061,N2C,10,6.2007,0.0,0,38.64,0.1707
1061,S2C,9,6.8263,0.0,0,35.1,0.1557
1061,E2C,6,8.2081,2.0,1,29.19,0.1251
1061,W2C,5,11.8421,0.0,0,20.23,0.0595
1062,N2C,9,6.506,0.0,0,36.83,0.1603
1062,S2C,9,7.0883,0.0,0,33.8,0.1519
1062,E2C,6,8.0392,4.0,2,29.8,0.1349
1062,W2C,5,10.4889,0.0,0,22.84,0.079
1063,N2C,9,7.8189,0.0,0,30.64,0.1414
1063,S2C,8,8.86,0.0,0,27.04,0.1204
1063,E2C,7,8.8805,6.0,2,26.98,0.1301
1063,W2C,6,10.2399,0.0,0,23.4,0.0886
1064,N2C,9,8.7969,0.0,0,27.24,0.1273
1064,S2C,8,9.3349,0.0,0,25.67,0.1136
1064,E2C,7,8.9174,8.0,2,26.87,0.1309
1064,W2C,6,9.1856,0.0,0,26.08,0.1037
1065,N2C,7,10.0962,0.0,0,23.73,0.0966
1065,S2C,6,10.5756,0.0,0,22.66,0.0837
1065,E2C,7,8.1671,10.0,2,29.34,0.1431
1065,W2C,6,8.4494,1.0,1,28.36,0.121
1066,N2C,6,11.0199,0.0,0,21.74,0.0773
1066,S2C,6,11.2722,0.0,0,21.26,0.0737
1066,E2C,7,7.7092,12.0,2,31.08,0.151
1066,W2C,6,8.135,3.0,2,29.45,0.1329
1067,N2C,5,11.8679,0.0,0,20.19,0.0591
1067,S2C,4,12.5495,0.0,0,19.09,0.0433
1067,E2C,7,6.8684,14.0,2,34.88,0.1644
1067,W2C,6,8.4602,5.0,2,28.32,0.1295
1068,N2C,5,12.3575,0.0,0,19.39,0.0521
1068,S2C,5,13.1312,0.0,0,18.25,0.0409
1068,E2C,8,6.9869,16.0,2,34.29,0.1701
1068,W2C,7,9.3283,7.0,2,25.69,0.1243
1069,N2C,5,11.9011,0.0,0,20.13,0.0586
1069,S2C,5,12.4791,0.0,0,19.2,0.0503
1069,E2C,8,6.3767,19.0,3,37.57,0.1869
1069,W2C,7,8.4811,9.0,2,28.25,0.1379
1070,N2C,4,11.9919,0.0,0,19.98,0.0513
1070,S2C,5,12.801,0.0,0,18.72,0.0457
1070,E2C,8,5.9399,22.0,3,40.34,0.1951
1070,W2C,7,7.9729,11.0,2,30.05,0.1465
1071,N2C,4,12.1499,0.0,0,19.72,0.0491
1071,S2C,4,12.9848,0.0,0,18.45,0.037
1071,E2C,8,5.2825,26.0,4,45.36,0.2133
1071,W2C,7,7.0425,13.0,2,34.02,0.1613
1072,N2C,4,12.0068,0.0,0,19.96,0.0511
1072,S2C,4,13.2837,0.0,0,18.04,0.0327
1072,E2C,9,5.6873,30.0,4,42.13,0.2161
1072,W2C,8,7.0674,15.0,2,33.9,0.1682
1073,N2C,4,12.4678,0.0,0,19.22,0.0445
1073,S2C,4,13.6575,0.0,0,17.54,0.0273
1073,E2C,9,5.3064,34.0,4,45.15,0.2243
1073,W2C,8,6.4098,17.0,2,37.38,0.179
1074,N2C,4,12.3174,0.0,0,19.45,0.0466
1074,S2C,4,13.4114,0.0,0,17.87,0.0309
1074,E2C,9,5.4625,39.0,5,43.86,0.2313
1074,W2C,8,6.4918,20.0,3,36.91,0.1859
1075,N2C,4,12.4189,0.0,0,19.29,0.0452
1075,S2C,4,13.0869,0.0,0,18.31,0.0356
1075,E2C,9,5.4939,44.0,5,43.61,0.2342
1075,W2C,8,6.2048,23.0,3,38.62,0.192
1076,N2C,4,12.3219,0.0,0,19.45,0.0466
1076,S2C,4,13.2227,0.0,0,18.12,0.0336
